Result 1 B3:
Index, Spine, Page
484, (3, 6), (0, 9, 12)
485, (0, 1), (7, 8, 9)
486, (0, 6), (3, 8, 9)
487, (0, 1), (2, 3, 7)
489, (0, 1), (7, 8, 9)
490, (0, 2), (4, 6, 8)
491, (0, 1), (2, 7, 8)
492, (0, 3), (6, 7, 9)
493, (0, 1), (4, 7, 8)
494, (0, 2), (4, 6, 8)
495, (0, 1), (2, 3, 4)
497, (0, 1), (6, 7, 8)
498, (0, 2), (7, 8, 9)
499, (0, 1), (2, 6, 7)
500, (0, 3), (6, 8, 9)
501, (0, 1), (6, 7, 8)
502, (0, 2), (5, 7, 8)
503, (0, 1), (2, 3, 6)
504, (4, 8), (0, 12, 13)
505, (0, 1), (5, 6, 7)
506, (0, 2), (4, 6, 7)
507, (0, 1), (2, 5, 6)
508, (0, 3), (6, 7, 8)
509, (0, 1), (4, 5, 6)
510, (0, 2), (4, 5, 6)
511, (0, 1), (2, 3, 4)
519, (1, 2), (0, 3, 4)
523, (2, 4), (0, 3, 6)
527, (0, 1), (2, 3, 4)
534, (0, 5), (2, 3, 10)
535, (0, 2), (1, 3, 5)
537, (0, 5), (1, 4, 10)
539, (0, 5), (1, 4, 10)
541, (0, 4), (1, 3, 5)
542, (0, 5), (2, 3, 10)
543, (0, 1), (2, 3, 4)
551, (0, 3), (1, 2, 6)
554, (0, 4), (2, 6, 10)
555, (0, 2), (1, 4, 6)
556, (4, 10), (0, 7, 14)
557, (0, 4), (1, 3, 10)
558, (0, 4), (2, 6, 10)
559, (0, 1), (2, 3, 4)
561, (1, 6), (0, 7, 11)
563, (1, 2), (0, 3, 7)
565, (0, 6), (1, 3, 5)
566, (0, 5), (2, 3, 10)
567, (0, 1), (2, 3, 6)
568, (0, 10), (4, 5, 6)
569, (0, 5), (1, 4, 6)
570, (0, 4), (2, 6, 10)
571, (0, 1), (2, 5, 6)
572, (0, 10), (4, 5, 6)
573, (0, 1), (4, 5, 6)
574, (0, 2), (4, 5, 6)
575, (0, 1), (2, 3, 4)
583, (0, 3), (1, 2, 10)
587, (2, 4), (0, 3, 6)
588, (0, 7), (3, 4, 10)
589, (0, 3), (4, 7, 10)
590, (0, 7), (3, 4, 10)
591, (0, 1), (2, 3, 4)
594, (2, 7), (0, 9, 12)
595, (2, 7), (0, 9, 12)
596, (0, 10), (3, 5, 7)
597, (0, 10), (3, 5, 7)
598, (0, 5), (2, 3, 7)
599, (0, 2), (1, 3, 5)
601, (0, 5), (1, 4, 10)
602, (2, 4), (0, 6, 9)
603, (0, 2), (1, 4, 7)
604, (0, 7), (3, 4, 10)
605, (0, 3), (4, 7, 10)
606, (0, 2), (4, 5, 7)
607, (0, 1), (2, 3, 4)
611, (1, 2), (0, 3, 8)
612, (3, 6), (0, 9, 13)
613, (0, 7), (1, 6, 10)
614, (3, 6), (0, 9, 13)
615, (0, 1), (2, 3, 7)
617, (1, 7), (0, 8, 11)
618, (0, 4), (2, 6, 10)
619, (0, 2), (1, 4, 6)
620, (0, 3), (6, 7, 10)
621, (0, 3), (4, 6, 7)
622, (0, 3), (6, 7, 10)
623, (0, 1), (2, 3, 4)
625, (0, 6), (1, 5, 7)
626, (2, 7), (0, 9, 12)
627, (0, 1), (2, 6, 7)
628, (0, 10), (3, 5, 7)
629, (0, 6), (1, 3, 5)
630, (0, 3), (5, 6, 10)
631, (0, 1), (2, 3, 6)
632, (0, 10), (4, 5, 6)
633, (0, 1), (5, 6, 7)
634, (0, 2), (4, 6, 7)
635, (0, 1), (2, 5, 6)
636, (0, 3), (6, 7, 10)
637, (0, 1), (4, 5, 6)
638, (0, 2), (4, 5, 6)
639, (0, 1), (2, 3, 4)
647, (0, 2), (1, 3, 10)
650, (2, 4), (0, 6, 12)
651, (0, 2), (1, 4, 10)
653, (0, 4), (1, 3, 8)
654, (2, 4), (0, 6, 12)
655, (0, 1), (2, 3, 4)
658, (0, 10), (2, 5, 8)
659, (0, 10), (2, 5, 8)
660, (3, 8), (0, 11, 13)
661, (3, 8), (0, 11, 13)
662, (0, 5), (2, 3, 8)
663, (0, 2), (1, 3, 5)
665, (0, 5), (1, 4, 10)
666, (0, 10), (2, 5, 8)
667, (0, 2), (1, 4, 10)
668, (0, 8), (3, 4, 5)
669, (0, 4), (1, 3, 5)
670, (0, 2), (4, 5, 10)
671, (0, 1), (2, 3, 4)
674, (0, 8), (2, 6, 10)
675, (0, 2), (1, 8, 10)
678, (0, 8), (2, 6, 10)
679, (0, 2), (1, 3, 8)
680, (4, 8), (0, 12, 14)
681, (4, 8), (0, 12, 14)
682, (0, 2), (4, 6, 8)
683, (0, 2), (1, 4, 6)
684, (4, 8), (0, 12, 14)
685, (0, 4), (1, 3, 8)
686, (0, 2), (4, 6, 8)
687, (0, 1), (2, 3, 4)
689, (1, 6), (0, 7, 11)
690, (0, 8), (2, 6, 10)
691, (0, 2), (1, 8, 10)
692, (3, 6), (0, 9, 11)
693, (0, 5), (6, 8, 10)
694, (0, 2), (5, 8, 10)
695, (0, 1), (2, 3, 6)
696, (0, 10), (4, 5, 6)
697, (0, 4), (5, 8, 10)
698, (0, 2), (4, 6, 8)
699, (0, 1), (2, 5, 6)
700, (0, 8), (3, 4, 5)
701, (0, 1), (4, 5, 6)
702, (0, 2), (4, 5, 6)
703, (0, 1), (2, 3, 4)
707, (0, 8), (1, 7, 10)
709, (1, 8), (0, 9, 11)
710, (0, 10), (2, 3, 7)
711, (0, 1), (2, 3, 8)
713, (0, 8), (1, 4, 7)
714, (2, 4), (0, 6, 12)
715, (0, 2), (1, 4, 10)
716, (0, 7), (3, 4, 10)
717, (0, 3), (4, 7, 10)
718, (0, 4), (2, 7, 8)
719, (0, 1), (2, 3, 4)
722, (0, 10), (2, 5, 8)
723, (0, 2), (1, 7, 10)
724, (0, 10), (3, 5, 7)
725, (0, 8), (1, 3, 5)
726, (0, 2), (5, 7, 10)
727, (0, 1), (2, 3, 8)
729, (0, 5), (1, 4, 10)
730, (0, 2), (4, 7, 10)
731, (0, 1), (2, 5, 8)
732, (0, 3), (7, 8, 10)
733, (0, 1), (4, 5, 8)
734, (0, 2), (4, 5, 7)
735, (0, 1), (2, 3, 4)
737, (0, 7), (1, 6, 8)
738, (0, 8), (2, 6, 10)
739, (0, 1), (2, 7, 8)
740, (3, 6), (0, 9, 13)
741, (0, 7), (1, 6, 8)
742, (0, 8), (2, 6, 10)
743, (0, 1), (2, 3, 7)
744, (4, 8), (0, 12, 14)
745, (0, 7), (1, 6, 8)
746, (0, 2), (4, 6, 8)
747, (0, 1), (2, 7, 8)
748, (0, 3), (6, 7, 10)
749, (0, 1), (4, 7, 8)
750, (0, 2), (4, 6, 8)
751, (0, 1), (2, 3, 4)
753, (0, 1), (6, 7, 8)
754, (0, 2), (7, 8, 10)
755, (0, 1), (2, 6, 7)
756, (0, 3), (6, 8, 10)
757, (0, 1), (6, 7, 8)
758, (0, 2), (5, 7, 8)
759, (0, 1), (2, 3, 6)
760, (0, 10), (4, 5, 6)
761, (0, 1), (5, 6, 7)
762, (0, 2), (4, 6, 7)
763, (0, 1), (2, 5, 6)
764, (0, 3), (6, 7, 8)
765, (0, 1), (4, 5, 6)
766, (0, 2), (4, 5, 6)
767, (0, 1), (2, 3, 4)
771, (1, 2), (0, 3, 11)
775, (0, 1), (2, 3, 10)
779, (1, 2), (0, 3, 11)
781, (3, 4), (0, 7, 13)
783, (0, 1), (2, 3, 4)
785, (0, 10), (1, 5, 9)
787, (0, 10), (1, 5, 9)
789, (0, 10), (1, 5, 9)
790, (0, 5), (2, 3, 10)
791, (0, 1), (2, 3, 10)
792, (4, 9), (0, 13, 14)
793, (0, 5), (1, 4, 9)
794, (4, 9), (0, 13, 14)
795, (0, 1), (2, 5, 10)
796, (4, 9), (0, 13, 14)
797, (0, 1), (4, 5, 10)
798, (0, 5), (2, 3, 9)
799, (0, 1), (2, 3, 4)
803, (1, 2), (0, 3, 11)
804, (3, 6), (0, 9, 12)
805, (0, 9), (3, 6, 10)
806, (3, 6), (0, 9, 12)
807, (0, 1), (2, 3, 10)
809, (0, 10), (1, 4, 6)
810, (0, 4), (2, 6, 10)
811, (0, 2), (1, 4, 6)
812, (0, 6), (3, 9, 10)
813, (0, 3), (4, 6, 9)
814, (0, 4), (2, 6, 10)
815, (0, 1), (2, 3, 4)
817, (0, 10), (1, 5, 9)
819, (0, 1), (2, 6, 10)
820, (3, 6), (0, 9, 12)
821, (0, 6), (1, 3, 5)
822, (0, 3), (5, 6, 9)
823, (0, 1), (2, 3, 6)
824, (0, 10), (4, 5, 6)
825, (0, 1), (5, 6, 10)
826, (0, 4), (2, 6, 9)
827, (0, 1), (2, 5, 6)
828, (0, 6), (3, 9, 10)
829, (0, 1), (4, 5, 6)
830, (0, 2), (4, 5, 6)
831, (0, 1), (2, 3, 4)
835, (0, 9), (2, 7, 10)
837, (0, 10), (1, 3, 7)
838, (2, 9), (0, 11, 12)
839, (0, 1), (2, 3, 10)
842, (2, 4), (0, 6, 11)
843, (0, 2), (1, 4, 9)
844, (0, 7), (3, 4, 10)
845, (0, 3), (4, 7, 10)
846, (0, 7), (3, 4, 9)
847, (0, 1), (2, 3, 4)
849, (0, 10), (1, 5, 9)
850, (0, 7), (2, 5, 9)
851, (0, 2), (1, 7, 9)
852, (0, 10), (3, 5, 7)
853, (0, 10), (1, 3, 5)
854, (0, 2), (5, 7, 9)
855, (0, 1), (2, 3, 10)
856, (4, 9), (0, 13, 14)
857, (0, 5), (1, 4, 9)
858, (0, 2), (4, 7, 9)
859, (0, 1), (2, 5, 10)
860, (0, 7), (3, 4, 10)
861, (0, 1), (4, 5, 10)
862, (0, 2), (4, 5, 7)
863, (0, 1), (2, 3, 4)
865, (6, 7), (0, 13, 16)
867, (0, 1), (2, 7, 10)
868, (0, 3), (6, 9, 10)
869, (0, 3), (6, 9, 10)
870, (0, 3), (6, 9, 10)
871, (0, 1), (2, 3, 7)
873, (0, 10), (1, 4, 6)
874, (0, 2), (4, 6, 9)
875, (0, 1), (2, 7, 10)
876, (0, 3), (6, 7, 9)
877, (0, 1), (4, 7, 10)
878, (0, 2), (4, 6, 9)
879, (0, 1), (2, 3, 4)
881, (0, 1), (6, 7, 10)
882, (0, 7), (2, 5, 9)
883, (0, 1), (2, 6, 7)
884, (0, 3), (6, 9, 10)
885, (0, 1), (6, 7, 10)
886, (0, 2), (5, 7, 9)
887, (0, 1), (2, 3, 6)
888, (0, 10), (4, 5, 6)
889, (0, 1), (5, 6, 7)
890, (0, 2), (4, 6, 7)
891, (0, 1), (2, 5, 6)
892, (0, 3), (6, 7, 9)
893, (0, 1), (4, 5, 6)
894, (0, 2), (4, 5, 6)
895, (0, 1), (2, 3, 4)
897, (0, 9), (1, 8, 10)
899, (0, 1), (2, 9, 10)
901, (0, 9), (1, 8, 10)
903, (0, 1), (2, 3, 9)
905, (0, 9), (1, 8, 10)
906, (2, 4), (0, 6, 12)
907, (0, 1), (2, 9, 10)
909, (0, 1), (4, 9, 10)
910, (2, 4), (0, 6, 12)
911, (0, 1), (2, 3, 4)
913, (0, 9), (1, 8, 10)
914, (0, 10), (2, 5, 8)
915, (0, 1), (2, 9, 10)
916, (3, 8), (0, 11, 13)
917, (0, 8), (3, 5, 9)
918, (0, 5), (2, 3, 8)
919, (0, 1), (2, 3, 9)
920, (4, 8), (0, 12, 13)
921, (0, 1), (5, 9, 10)
922, (0, 4), (2, 8, 9)
923, (0, 1), (2, 5, 9)
924, (0, 5), (8, 9, 10)
925, (0, 1), (4, 5, 9)
926, (0, 2), (4, 5, 10)
927, (0, 1), (2, 3, 4)
929, (0, 9), (1, 8, 10)
930, (0, 8), (2, 6, 10)
931, (0, 1), (2, 9, 10)
932, (3, 6), (0, 9, 12)
933, (0, 9), (1, 3, 6)
934, (0, 6), (3, 8, 9)
935, (0, 1), (2, 3, 9)
936, (4, 8), (0, 12, 14)
937, (0, 9), (1, 8, 10)
938, (0, 2), (4, 6, 8)
939, (0, 1), (2, 9, 10)
940, (0, 6), (3, 9, 10)
941, (0, 1), (4, 9, 10)
942, (0, 2), (4, 6, 8)
943, (0, 1), (2, 3, 4)
945, (0, 1), (6, 9, 10)
946, (0, 8), (2, 6, 10)
947, (0, 1), (2, 6, 9)
948, (0, 3), (6, 8, 9)
949, (0, 1), (6, 9, 10)
950, (0, 2), (5, 8, 10)
951, (0, 1), (2, 3, 6)
952, (0, 4), (8, 9, 10)
953, (0, 1), (5, 6, 9)
954, (0, 2), (4, 6, 8)
955, (0, 1), (2, 5, 6)
956, (0, 3), (6, 8, 9)
957, (0, 1), (4, 5, 6)
958, (0, 2), (4, 5, 6)
959, (0, 1), (2, 3, 4)
961, (0, 1), (8, 9, 10)
963, (0, 1), (2, 8, 9)
965, (0, 1), (8, 9, 10)
966, (0, 10), (2, 3, 7)
967, (0, 1), (2, 3, 8)
969, (0, 1), (8, 9, 10)
970, (0, 2), (4, 9, 10)
971, (0, 1), (2, 8, 9)
972, (0, 7), (3, 4, 10)
973, (0, 1), (4, 8, 9)
974, (0, 2), (4, 9, 10)
975, (0, 1), (2, 3, 4)
977, (0, 1), (8, 9, 10)
978, (0, 2), (7, 9, 10)
979, (0, 1), (2, 8, 9)
980, (0, 10), (3, 5, 7)
981, (0, 1), (8, 9, 10)
982, (0, 2), (5, 7, 9)
983, (0, 1), (2, 3, 8)
984, (4, 8), (0, 12, 13)
985, (0, 1), (5, 8, 9)
986, (0, 2), (4, 7, 9)
987, (0, 1), (2, 5, 8)
988, (0, 3), (7, 8, 10)
989, (0, 1), (4, 5, 8)
990, (0, 2), (4, 5, 7)
991, (0, 1), (2, 3, 4)
993, (0, 1), (7, 8, 9)
994, (0, 2), (8, 9, 10)
995, (0, 1), (2, 7, 8)
996, (0, 3), (6, 9, 10)
997, (0, 1), (7, 8, 9)
998, (0, 2), (8, 9, 10)
999, (0, 1), (2, 3, 7)
1000, (4, 8), (0, 12, 14)
1001, (0, 1), (7, 8, 9)
1002, (0, 2), (4, 6, 8)
1003, (0, 1), (2, 7, 8)
1004, (0, 3), (6, 7, 9)
1005, (0, 1), (4, 7, 8)
1006, (0, 2), (4, 6, 8)
1007, (0, 1), (2, 3, 4)
1009, (0, 1), (6, 7, 8)
1010, (0, 2), (7, 8, 9)
1011, (0, 1), (2, 6, 7)
1012, (0, 3), (6, 8, 9)
1013, (0, 1), (6, 7, 8)
1014, (0, 2), (5, 7, 8)
1015, (0, 1), (2, 3, 6)
1016, (0, 4), (8, 9, 10)
1017, (0, 1), (5, 6, 7)
1018, (0, 2), (4, 6, 7)
1019, (0, 1), (2, 5, 6)
1020, (0, 3), (6, 7, 8)
1021, (0, 1), (4, 5, 6)
1022, (0, 2), (4, 5, 6)
1023, (0, 1), (2, 3, 4)
1031, (1, 2), (0, 3, 4)
1035, (2, 4), (0, 3, 6)
1039, (0, 1), (2, 3, 4)
1047, (0, 2), (1, 3, 5)
1051, (1, 2), (0, 3, 6)
1053, (0, 4), (1, 3, 5)
1054, (2, 4), (0, 6, 7)
1055, (0, 1), (2, 3, 4)
1063, (0, 3), (1, 2, 6)
1066, (2, 4), (0, 6, 8)
1067, (0, 2), (1, 4, 6)
1069, (1, 4), (0, 5, 7)
1070, (0, 6), (2, 3, 4)
1071, (0, 1), (2, 3, 4)
1073, (0, 6), (1, 5, 11)
1075, (0, 6), (1, 5, 11)
1076, (5, 11), (0, 8, 16)
1077, (0, 6), (1, 3, 5)
1078, (0, 5), (2, 3, 11)
1079, (0, 1), (2, 3, 6)
1081, (0, 5), (1, 4, 6)
1082, (0, 6), (2, 4, 11)
1083, (0, 1), (2, 5, 6)
1084, (5, 11), (0, 8, 16)
1085, (0, 1), (4, 5, 6)
1086, (0, 2), (4, 5, 6)
1087, (0, 1), (2, 3, 4)
1095, (1, 2), (0, 3, 4)
1099, (2, 4), (0, 3, 6)
1100, (0, 7), (3, 4, 11)
1101, (0, 4), (1, 3, 7)
1102, (0, 4), (2, 7, 11)
1103, (0, 1), (2, 3, 4)
1107, (5, 7), (0, 6, 12)
1110, (0, 5), (2, 3, 7)
1111, (0, 2), (1, 3, 5)
1113, (1, 5), (0, 6, 12)
1114, (0, 7), (2, 5, 11)
1115, (0, 2), (1, 4, 7)
1116, (0, 7), (3, 4, 11)
1117, (0, 4), (1, 3, 5)
1118, (0, 2), (4, 5, 7)
1119, (0, 1), (2, 3, 4)
1123, (1, 2), (0, 3, 8)
1125, (1, 7), (0, 4, 8)
1127, (0, 1), (2, 3, 7)
1129, (0, 7), (1, 6, 11)
1130, (0, 4), (2, 6, 11)
1131, (0, 2), (1, 4, 6)
1132, (0, 7), (3, 4, 11)
1133, (0, 3), (4, 6, 7)
1134, (0, 4), (2, 6, 7)
1135, (0, 1), (2, 3, 4)
1137, (0, 6), (1, 5, 7)
1138, (2, 7), (0, 9, 13)
1139, (0, 1), (2, 6, 7)
1140, (5, 11), (0, 8, 16)
1141, (0, 6), (1, 3, 5)
1142, (0, 5), (2, 3, 7)
1143, (0, 1), (2, 3, 6)
1144, (0, 11), (4, 5, 6)
1145, (0, 1), (5, 6, 7)
1146, (0, 2), (4, 6, 7)
1147, (0, 1), (2, 5, 6)
1148, (0, 7), (3, 4, 11)
1149, (0, 1), (4, 5, 6)
1150, (0, 2), (4, 5, 6)
1151, (0, 1), (2, 3, 4)
1159, (0, 3), (1, 2, 11)
1162, (4, 8), (0, 6, 12)
