         22297 function calls (22115 primitive calls) in 107.985 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       17    0.000    0.000    0.000    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/site-packages/tqdm/std.py:1443(format_dict)
       26    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        9    0.000    0.000    0.002    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/multiprocessing/resource_tracker.py:74(getfd)
      215    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:126(_path_join)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        1    0.000    0.000    0.370    0.370 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/multiprocessing/managers.py:536(start)
        1    0.000    0.000    0.003    0.003 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/site-packages/tqdm/std.py:837(__init__)
       17    0.000    0.000    0.017    0.001 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/site-packages/tqdm/std.py:1461(display)
      215    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:128(<listcomp>)
        4    0.000    0.000    0.000    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/threading.py:849(__init__)
       16    0.000    0.000    0.017    0.001 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/site-packages/tqdm/std.py:1322(refresh)
       13    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1007(get_code)
       51    0.000    0.000    0.004    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/site-packages/tqdm/utils.py:309(disp_len)
       51    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
       33    0.000    0.000    0.000    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/multiprocessing/reduction.py:191(DupFd)
        1    0.000    0.000    0.000    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/multiprocessing/queues.py:1(<module>)
       10    0.000    0.000    0.000    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/subprocess.py:290(_optim_args_from_interpreter_flags)
      267    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
     21/5    0.000    0.000    0.011    0.002 <frozen importlib._bootstrap>:666(_load_unlocked)
        9    0.000    0.000    0.000    0.000 <frozen posixpath>:60(isabs)
        1    0.000    0.000    0.000    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/multiprocessing/synchronize.py:1(<module>)
       51    0.000    0.000    0.004    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/site-packages/tqdm/utils.py:305(_text_width)
       26    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:437(cache_from_source)
     23/5    0.000    0.000    0.012    0.002 <frozen importlib._bootstrap>:1122(_find_and_load_unlocked)
       17    0.000    0.000    0.000    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/site-packages/tqdm/std.py:185(__format__)
       22    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1464(_get_spec)
       33    0.000    0.000    0.000    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/site-packages/tqdm/std.py:285(format_interval)
       60    0.000    0.000    0.000    0.000 {built-in method builtins.max}
       12    0.000    0.000    0.000    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/hmac.py:167(new)
       20    0.000    0.000    0.000    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/threading.py:279(_is_owned)
       26    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:493(_init_module_attrs)
       20    0.000    0.000    0.000    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/site-packages/tqdm/std.py:105(release)
       18    0.000    0.000    0.045    0.002 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/multiprocessing/util.py:205(__call__)
        6    0.000    0.000    0.000    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/multiprocessing/connection.py:622(SocketClient)
      221    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
       20    0.000    0.000    0.000    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/site-packages/tqdm/std.py:101(acquire)
        6    0.000    0.000    0.000    0.000 {method 'connect' of '_socket.socket' objects}
       87    0.000    0.000    0.000    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/multiprocessing/connection.py:134(_check_closed)
       27    0.000    0.000    0.000    0.000 {method 'getbuffer' of '_io.BytesIO' objects}
        6    0.000    0.000    0.000    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/socket.py:220(__init__)
       74    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       28    0.000    0.000    0.000    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/multiprocessing/connection.py:389(_send_bytes)
        9    0.000    0.000    0.000    0.000 {method 'write' of '_io.BufferedWriter' objects}
      180    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
        7    0.000    0.000    0.000    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/tempfile.py:153(__next__)
        1    0.000    0.000    0.377    0.377 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/multiprocessing/context.py:49(Manager)
       17    0.000    0.000    0.003    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/site-packages/tqdm/std.py:345(print_status)
        1    0.000    0.000    0.000    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/multiprocessing/managers.py:759(__init__)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:778(spec_from_file_location)
        7    0.000    0.000    0.000    0.000 /Users/h.t/.asdf/installs/python/3.11.1/lib/python3.11/random.py:477(choices)
