         15564147 function calls (15318940 primitive calls) in 26.986 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     24/9    0.001    0.000    2.038    0.226 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typed_passes.py:66(type_inference_stage)
     24/9    0.000    0.000    1.976    0.220 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typeinfer.py:1067(propagate)
    52/22    0.004    0.000    1.975    0.090 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typeinfer.py:142(propagate)
  445/384    0.016    0.000    1.939    0.005 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\types\functions.py:281(get_call_type)
  481/397    0.001    0.000    1.895    0.005 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\context.py:189(resolve_function_type)
  481/397    0.003    0.000    1.891    0.005 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\context.py:233(_resolve_user_function_type)
  438/380    0.005    0.000    1.837    0.005 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typeinfer.py:580(resolve)
2746/2492    0.006    0.000    1.834    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\templates.py:349(apply)
  434/376    0.001    0.000    1.818    0.005 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typeinfer.py:1519(resolve_call)
  1118481    1.424    0.000    1.808    0.000 C:\Users\H.T\Documents\research\Ramsey\book_c1toc6_multi_cProfile.py:56(circulant_numba)
    24/16    0.000    0.000    1.781    0.111 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:182(lower)
1190/1053    0.004    0.000    1.759    0.002 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\templates.py:607(generic)
1190/1053    0.006    0.000    1.745    0.002 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\templates.py:698(_get_impl)
  1118481    1.290    0.000    1.724    0.000 C:\Users\H.T\Documents\research\Ramsey\book_c1toc6_multi_cProfile.py:38(integer_to_binary)
   115/99    0.001    0.000    1.667    0.017 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\templates.py:749(_build_impl)
    56/35    0.000    0.000    1.655    0.047 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\types\functions.py:534(get_call_type)
    56/35    0.001    0.000    1.653    0.047 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\dispatcher.py:348(get_call_template)
  4473924    1.607    0.000    1.607    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\serialize.py:30(_numba_unpickle)
    24/16    0.000    0.000    1.553    0.097 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:233(lower_normal_function)
    24/16    0.001    0.000    1.540    0.096 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:250(lower_function_body)
    93/52    0.005    0.000    1.538    0.030 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:275(lower_block)
 1121/668    0.007    0.000    1.528    0.002 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:457(lower_inst)
  479/292    0.002    0.000    1.431    0.005 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:665(lower_assign)
  231/147    0.002    0.000    1.411    0.010 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:1185(lower_expr)
  187/159    0.002    0.000    1.323    0.008 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typeinfer.py:570(__call__)
    17/16    0.000    0.000    1.076    0.067 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\base.py:844(compile_subroutine)
      7/6    0.000    0.000    1.075    0.179 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\base.py:806(_compile_subroutine_no_cache)
      7/6    0.000    0.000    1.021    0.170 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\compiler.py:837(compile_internal)
    15/14    0.000    0.000    0.990    0.071 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\base.py:873(compile_internal)
  165/117    0.000    0.000    0.951    0.008 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\base.py:1186(__call__)
  165/117    0.001    0.000    0.949    0.008 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\base.py:1215(wrapper)
10103/10100    0.681    0.000    0.923    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\binding\ffi.py:188(__call__)
    66/50    0.001    0.000    0.894    0.018 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:915(lower_call)
    62/50    0.001    0.000    0.891    0.018 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:1157(_lower_call_normal)
       25    0.001    0.000    0.696    0.028 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\codegen.py:739(finalize)
   144/94    0.000    0.000    0.676    0.007 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\codegen.py:565(_ensure_finalized)
  1184289    0.658    0.000    0.658    0.000 C:\Users\H.T\Documents\research\Ramsey\book_c1toc6_multi_cProfile.py:68(assign_matrix_to_A)
   344/98    0.001    0.000    0.613    0.006 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\base.py:261(refresh)
       20    0.000    0.000    0.610    0.031 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\cpu.py:225(get_executable)
       20    0.000    0.000    0.607    0.030 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\codegen.py:975(get_pointer_to_function)
        6    0.000    0.000    0.602    0.100 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\caching.py:627(load_overload)
  251/231    0.001    0.000    0.592    0.003 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typeinfer.py:699(__call__)
      344    0.009    0.000    0.484    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\cpu.py:60(load_additional_registries)
11166/10848    0.019    0.000    0.453    0.000 <frozen importlib._bootstrap>:1209(_handle_fromlist)
        1    0.000    0.000    0.453    0.453 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\arrayobj.py:2225(array_ravel)
       28    0.000    0.000    0.439    0.016 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\codegen.py:781(_finalize_final_module)
       42    0.001    0.000    0.439    0.010 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\codegen.py:723(add_ir_module)
  417/244    0.003    0.000    0.436    0.002 <frozen importlib._bootstrap>:1167(_find_and_load)
     1143    0.010    0.000    0.436    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\errors.py:301(_markup)
   212/41    0.002    0.000    0.434    0.011 <frozen importlib._bootstrap>:1122(_find_and_load_unlocked)
   533/50    0.001    0.000    0.424    0.008 <frozen importlib._bootstrap>:233(_call_with_frames_removed)
      683    0.003    0.000    0.424    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\pprint.py:57(pformat)
      683    0.002    0.000    0.419    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\pprint.py:156(pformat)
   204/41    0.001    0.000    0.418    0.010 <frozen importlib._bootstrap>:666(_load_unlocked)
     1143    0.002    0.000    0.417    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\errors.py:224(__init__)
   180/41    0.001    0.000    0.415    0.010 <frozen importlib._bootstrap_external>:934(exec_module)
15834/683    0.032    0.000    0.415    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\pprint.py:168(_format)
     1143    0.004    0.000    0.415    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\colorama\initialise.py:37(init)
     2286    0.007    0.000    0.410    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\colorama\initialise.py:111(wrap_stream)
     2286    0.020    0.000    0.402    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\colorama\ansitowin32.py:81(__init__)
   104/32    0.001    0.000    0.398    0.012 {built-in method builtins.__import__}
   190/44    0.002    0.000    0.382    0.009 {built-in method builtins.exec}
        1    0.000    0.000    0.380    0.380 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\arrayobj.py:2139(array_reshape_vararg)
        1    0.000    0.000    0.380    0.380 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\arrayobj.py:2074(array_reshape)
        2    0.000    0.000    0.346    0.173 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\ufunc\array_exprs.py:354(_lower_array_expr)
      915    0.001    0.000    0.345    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\errors.py:316(errmsg)
       28    0.000    0.000    0.337    0.012 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\codegen.py:996(_finalize_specific)
    49/47    0.007    0.000    0.325    0.007 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\rewrites\registry.py:54(apply)
       62    0.000    0.000    0.296    0.005 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\codegen.py:1058(wrapper)
       28    0.000    0.000    0.294    0.011 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\binding\executionengine.py:87(finalize_object)
      476    0.002    0.000    0.291    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\errors.py:517(__init__)
      223    0.004    0.000    0.275    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\postproc.py:71(run)
       16    0.000    0.000    0.267    0.017 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\types\functions.py:389(get_call_type)
    30696    0.031    0.000    0.266    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\pprint.py:454(_repr)
        6    0.000    0.000    0.266    0.044 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\templates.py:1134(generic)
        9    0.000    0.000    0.264    0.029 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\templates.py:1076(_get_signature)
     2286    0.015    0.000    0.262    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\colorama\winterm.py:178(enable_vt_processing)
        4    0.000    0.000    0.245    0.061 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\npyimpl.py:335(numpy_ufunc_kernel)
      658    0.003    0.000    0.245    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\pprint.py:206(_pprint_dict)
59888/30696    0.038    0.000    0.231    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\pprint.py:463(format)
        2    0.000    0.000    0.230    0.115 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\npyimpl.py:229(_build_array)
1671/1050    0.006    0.000    0.217    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\functools.py:981(__get__)
       14    0.000    0.000    0.217    0.015 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:301(create_cfunc_wrapper)
       14    0.001    0.000    0.216    0.015 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\cpu.py:193(create_cfunc_wrapper)
       25    0.000    0.000    0.212    0.008 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\codegen.py:667(_optimize_final_module)
59888/30696    0.074    0.000    0.212    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\pprint.py:551(_safe_repr)
       50    0.000    0.000    0.211    0.004 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\binding\passmanagers.py:668(run)
      142    0.001    0.000    0.209    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\module.py:233(__repr__)
      586    0.003    0.000    0.208    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\context.py:374(resolve_value_type)
      142    0.001    0.000    0.206    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\module.py:207(_get_body_lines)
      142    0.001    0.000    0.205    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\module.py:212(<listcomp>)
      608    0.003    0.000    0.199    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\typeof.py:27(typeof)
      385    0.000    0.000    0.194    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\values.py:1013(__str__)
      385    0.000    0.000    0.194    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\values.py:1006(descr)
        1    0.001    0.001    0.190    0.190 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\arraymath.py:1(<module>)
95236/17351    0.141    0.000    0.189    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\ir.py:317(_rec_list_vars)
59390/30498    0.055    0.000    0.189    0.000 {method 'format' of 'str' objects}
        8    0.000    0.000    0.186    0.023 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\arrayobj.py:4156(_empty_nd_impl)
       24    0.000    0.000    0.186    0.008 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\untyped_passes.py:244(run_pass)
      658    0.033    0.000    0.182    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\pprint.py:377(_format_dict_items)
  368/122    0.001    0.000    0.181    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\context.py:153(refresh)
        1    0.000    0.000    0.175    0.175 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\arraymath.py:32(_check_blas)
        1    0.000    0.000    0.175    0.175 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\linalg.py:55(ensure_blas)
        1    0.000    0.000    0.174    0.174 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\arrayobj.py:4123(make_array_nditer)
        1    0.000    0.000    0.174    0.174 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\scipy\linalg\__init__.py:1(<module>)
32187/13277    0.027    0.000    0.173    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\_utils.py:44(__str__)
       49    0.000    0.000    0.173    0.004 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\values.py:999(descr_body)
        1    0.000    0.000    0.173    0.173 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\arrayobj.py:3488(init_specific)
      859    0.002    0.000    0.172    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\values.py:1172(descr)
    14362    0.010    0.000    0.170    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\ir.py:350(list_vars)
    24/23    0.000    0.000    0.170    0.007 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typed_passes.py:224(run_pass)
      859    0.004    0.000    0.167    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\values.py:1174(<listcomp>)
1720/1547    0.002    0.000    0.167    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\ir_utils.py:1542(guard)
     4572    0.023    0.000    0.166    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\colorama\win32.py:114(winapi_test)
        3    0.000    0.000    0.164    0.055 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\arrayobj.py:4348(codegen)
10188/10088    0.008    0.000    0.158    0.000 {built-in method builtins.any}
     7745    0.059    0.000    0.157    0.000 {built-in method builtins.sorted}
       91    0.000    0.000    0.157    0.002 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\ir.py:1527(infer_constant)
   128/91    0.001    0.000    0.157    0.002 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\consts.py:24(infer_constant)
       47    0.002    0.000    0.155    0.003 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:741(lower_binop)
       99    0.000    0.000    0.153    0.002 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\errors.py:679(__init__)
       24    0.001    0.000    0.150    0.006 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\untyped_passes.py:212(run_pass)
     9317    0.024    0.000    0.148    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\values.py:544(_to_string)
      250    0.026    0.000    0.148    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\analysis.py:23(compute_use_defs)
   116/84    0.001    0.000    0.147    0.002 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\consts.py:56(_do_infer)
       42    0.000    0.000    0.145    0.003 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\codegen.py:732(add_llvm_module)
    23562    0.033    0.000    0.144    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\event.py:209(broadcast)
44251/42645    0.017    0.000    0.142    0.000 {built-in method builtins.next}
       25    0.002    0.000    0.139    0.006 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\interpreter.py:1352(interpret)
     9144    0.007    0.000    0.139    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\colorama\win32.py:115(<genexpr>)
       42    0.003    0.000    0.135    0.003 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\codegen.py:651(_optimize_functions)
       24    0.000    0.000    0.134    0.006 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\untyped_passes.py:79(run_pass)
     4572    0.130    0.000    0.131    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\colorama\win32.py:108(_winapi_test)
    10103    0.012    0.000    0.131    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\binding\ffi.py:76(__exit__)
      180    0.003    0.000    0.131    0.001 <frozen importlib._bootstrap_external>:1007(get_code)
    11781    0.022    0.000    0.128    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\event.py:404(end_event)
   609734    0.089    0.000    0.122    0.000 {built-in method builtins.isinstance}
3312/1098    0.011    0.000    0.121    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\context.py:428(install_registry)
  368/122    0.002    0.000    0.120    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\context.py:415(_load_builtins)
      223    0.000    0.000    0.120    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\postproc.py:42(usedefs)
    10103    0.007    0.000    0.117    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\base.py:1246(exit_fn)
     4572    0.115    0.000    0.116    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\colorama\win32.py:170(GetConsoleMode)
        1    0.000    0.000    0.111    0.111 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\scipy\linalg\_sketches.py:1(<module>)
       57    0.002    0.000    0.111    0.002 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\ir.py:111(strformat)
    25/24    0.002    0.000    0.110    0.005 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\inline_closurecall.py:80(run)
     2759    0.003    0.000    0.110    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\targetconfig.py:196(values)
        1    0.000    0.000    0.110    0.110 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\scipy\sparse\__init__.py:1(<module>)
140657/140489    0.051    0.000    0.109    0.000 {built-in method builtins.getattr}
    10103    0.011    0.000    0.109    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\binding\ffi.py:70(__enter__)
       44    0.000    0.000    0.108    0.002 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\ir.py:601(infer_constant)
     2759    0.021    0.000    0.107    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\targetconfig.py:199(<dictcomp>)
    38926    0.040    0.000    0.106    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\event.py:243(notify)
      246    0.001    0.000    0.106    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\templates.py:1047(__init__)
      294    0.000    0.000    0.105    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typeinfer.py:1473(resolve_value_type)
      262    0.002    0.000    0.105    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\templates.py:900(_get_target_registry)
    11781    0.022    0.000    0.104    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\event.py:390(start_event)
      239    0.001    0.000    0.103    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\templates.py:1093(_init_once)
      332    0.001    0.000    0.101    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\types\misc.py:61(literal)
      167    0.002    0.000    0.099    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\binding\module.py:11(parse_assembly)
    94/93    0.000    0.000    0.098    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\inline_closurecall.py:1401(match)
    92/91    0.003    0.000    0.098    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\inline_closurecall.py:1414(_inline_const_arraycall)
    10103    0.007    0.000    0.095    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\base.py:1243(enter_fn)
       99    0.001    0.000    0.093    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\rewrites\ir_print.py:11(match)
  269/217    0.002    0.000    0.089    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\base.py:526(get_function)
     2806    0.004    0.000    0.085    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\binding\module.py:220(__next__)
      149    0.001    0.000    0.083    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\cgutils.py:99(__init__)
     7962    0.005    0.000    0.083    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\ir.py:598(list_vars)
       24    0.000    0.000    0.081    0.003 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typeinfer.py:1036(build_constraint)
      368    0.003    0.000    0.081    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\context.py:700(load_additional_registries)
      560    0.001    0.000    0.081    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typeinfer.py:1384(constrain_statement)
    70/69    0.000    0.000    0.080    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\inline_closurecall.py:1425(inline_array)
      463    0.001    0.000    0.080    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typeinfer.py:1453(typeof_assign)
     8909    0.021    0.000    0.078    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\instructions.py:13(__init__)
      972    0.006    0.000    0.077    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\runtime\context.py:360(_call_incref_decref)
      210    0.003    0.000    0.074    0.000 <frozen importlib._bootstrap>:1056(_find_spec)
    12016    0.013    0.000    0.073    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\values.py:537(__init__)
7690/6887    0.005    0.000    0.073    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\contextlib.py:132(__enter__)
     2341    0.042    0.000    0.072    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\builder.py:967(extract_value)
       48    0.001    0.000    0.072    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\callconv.py:868(call_function)
        1    0.000    0.000    0.071    0.071 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\cpython\charseq.py:1(<module>)
      180    0.001    0.000    0.071    0.000 <frozen importlib._bootstrap_external>:1127(get_data)
       65    0.000    0.000    0.070    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\codegen.py:719(add_linking_library)
       25    0.001    0.000    0.070    0.003 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\untyped_passes.py:1725(run_pass)
