         14618325 function calls (14352174 primitive calls) in 27.244 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    27/19    0.001    0.000    1.632    0.086 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:250(lower_function_body)
   102/61    0.006    0.000    1.630    0.027 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:275(lower_block)
 1224/771    0.009    0.000    1.618    0.002 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:457(lower_inst)
  199/165    0.002    0.000    1.502    0.009 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typeinfer.py:570(__call__)
  525/338    0.002    0.000    1.460    0.004 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:665(lower_assign)
  258/174    0.003    0.000    1.437    0.008 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:1185(lower_expr)
    18/17    0.000    0.000    1.089    0.064 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\base.py:844(compile_subroutine)
      7/6    0.000    0.000    1.088    0.181 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\base.py:806(_compile_subroutine_no_cache)
      7/6    0.000    0.000    1.038    0.173 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\compiler.py:837(compile_internal)
    10558    0.762    0.000    1.032    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\binding\ffi.py:188(__call__)
    16/15    0.000    0.000    0.987    0.066 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\base.py:873(compile_internal)
  180/131    0.001    0.000    0.955    0.007 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\base.py:1186(__call__)
  180/131    0.001    0.000    0.954    0.007 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\base.py:1215(wrapper)
    72/56    0.001    0.000    0.886    0.016 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:915(lower_call)
    68/56    0.001    0.000    0.883    0.016 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:1157(_lower_call_normal)
       28    0.001    0.000    0.814    0.029 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\codegen.py:739(finalize)
   150/93    0.000    0.000    0.798    0.009 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\codegen.py:565(_ensure_finalized)
       20    0.000    0.000    0.742    0.037 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\cpu.py:225(get_executable)
       20    0.000    0.000    0.738    0.037 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\codegen.py:975(get_pointer_to_function)
       27    0.001    0.000    0.589    0.022 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\compiler.py:413(__init__)
       48    0.001    0.000    0.526    0.011 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\codegen.py:723(add_ir_module)
  350/104    0.001    0.000    0.515    0.005 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\base.py:261(refresh)
  261/241    0.001    0.000    0.502    0.002 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typeinfer.py:699(__call__)
       28    0.000    0.000    0.500    0.018 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\codegen.py:781(_finalize_final_module)
      767    0.004    0.000    0.478    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\pprint.py:57(pformat)
      767    0.002    0.000    0.472    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\pprint.py:156(pformat)
17787/767    0.036    0.000    0.468    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\pprint.py:168(_format)
        1    0.000    0.000    0.461    0.461 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\arrayobj.py:2225(array_ravel)
     1244    0.010    0.000    0.450    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\errors.py:301(_markup)
      350    0.010    0.000    0.442    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\cpu.py:60(load_additional_registries)
11797/11479    0.019    0.000    0.437    0.000 <frozen importlib._bootstrap>:1209(_handle_fromlist)
     1244    0.002    0.000    0.430    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\errors.py:224(__init__)
     1244    0.005    0.000    0.428    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\colorama\initialise.py:37(init)
     2488    0.007    0.000    0.423    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\colorama\initialise.py:111(wrap_stream)
  423/251    0.003    0.000    0.421    0.002 <frozen importlib._bootstrap>:1167(_find_and_load)
   212/42    0.002    0.000    0.419    0.010 <frozen importlib._bootstrap>:1122(_find_and_load_unlocked)
     2488    0.021    0.000    0.416    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\colorama\ansitowin32.py:81(__init__)
   534/51    0.001    0.000    0.409    0.008 <frozen importlib._bootstrap>:233(_call_with_frames_removed)
   204/42    0.001    0.000    0.404    0.010 <frozen importlib._bootstrap>:666(_load_unlocked)
   180/42    0.001    0.000    0.401    0.010 <frozen importlib._bootstrap_external>:934(exec_module)
        1    0.000    0.000    0.386    0.386 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\arrayobj.py:2139(array_reshape_vararg)
        1    0.000    0.000    0.386    0.386 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\arrayobj.py:2074(array_reshape)
   105/33    0.001    0.000    0.385    0.012 {built-in method builtins.__import__}
       28    0.000    0.000    0.375    0.013 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\codegen.py:996(_finalize_specific)
        2    0.000    0.000    0.369    0.185 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\ufunc\array_exprs.py:354(_lower_array_expr)
   190/45    0.002    0.000    0.366    0.008 {built-in method builtins.exec}
    55/53    0.007    0.000    0.359    0.007 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\rewrites\registry.py:54(apply)
      976    0.001    0.000    0.353    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\errors.py:316(errmsg)
       52    0.000    0.000    0.321    0.006 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\codegen.py:1058(wrapper)
       28    0.000    0.000    0.320    0.011 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\binding\executionengine.py:87(finalize_object)
      250    0.005    0.000    0.303    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\postproc.py:71(run)
      514    0.002    0.000    0.300    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\errors.py:517(__init__)
    34492    0.035    0.000    0.297    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\pprint.py:454(_repr)
       18    0.000    0.000    0.293    0.016 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\types\functions.py:389(get_call_type)
        8    0.000    0.000    0.292    0.037 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\templates.py:1134(generic)
       12    0.000    0.000    0.290    0.024 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\templates.py:1076(_get_signature)
      739    0.004    0.000    0.281    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\pprint.py:206(_pprint_dict)
     2488    0.016    0.000    0.272    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\colorama\winterm.py:178(enable_vt_processing)
      153    0.001    0.000    0.258    0.002 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\module.py:233(__repr__)
67318/34492    0.042    0.000    0.257    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\pprint.py:463(format)
       28    0.000    0.000    0.256    0.009 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\codegen.py:667(_optimize_final_module)
       56    0.000    0.000    0.255    0.005 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\binding\passmanagers.py:668(run)
       16    0.000    0.000    0.254    0.016 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:301(create_cfunc_wrapper)
       16    0.001    0.000    0.254    0.016 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\cpu.py:193(create_cfunc_wrapper)
      153    0.001    0.000    0.254    0.002 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\module.py:207(_get_body_lines)
      153    0.001    0.000    0.253    0.002 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\module.py:212(<listcomp>)
        4    0.000    0.000    0.252    0.063 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\npyimpl.py:335(numpy_ufunc_kernel)
1874/1178    0.007    0.000    0.245    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\functools.py:981(__get__)
      446    0.000    0.000    0.241    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\values.py:1013(__str__)
      446    0.000    0.000    0.240    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\values.py:1006(descr)
        2    0.000    0.000    0.237    0.119 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\npyimpl.py:229(_build_array)
67318/34492    0.083    0.000    0.235    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\pprint.py:551(_safe_repr)
67382/33939    0.066    0.000    0.233    0.000 {method 'format' of 'str' objects}
       55    0.001    0.000    0.216    0.004 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\values.py:999(descr_body)
      969    0.003    0.000    0.216    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\values.py:1172(descr)
37020/15318    0.035    0.000    0.215    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\_utils.py:44(__str__)
103273/18880    0.159    0.000    0.214    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\ir.py:317(_rec_list_vars)
      615    0.003    0.000    0.210    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\context.py:374(resolve_value_type)
      969    0.005    0.000    0.210    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\values.py:1174(<listcomp>)
      739    0.038    0.000    0.208    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\pprint.py:377(_format_dict_items)
  377/131    0.001    0.000    0.205    0.002 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\context.py:153(refresh)
      624    0.003    0.000    0.201    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\typeof.py:27(typeof)
    27/26    0.001    0.000    0.199    0.008 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typed_passes.py:224(run_pass)
       27    0.000    0.000    0.196    0.007 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\untyped_passes.py:244(run_pass)
        9    0.000    0.000    0.191    0.021 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\arrayobj.py:4156(_empty_nd_impl)
    15621    0.011    0.000    0.191    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\ir.py:350(list_vars)
        1    0.001    0.001    0.188    0.188 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\arraymath.py:1(<module>)
1832/1646    0.002    0.000    0.186    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\ir_utils.py:1542(guard)
    10769    0.030    0.000    0.184    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\values.py:544(_to_string)
     7736    0.065    0.000    0.176    0.000 {built-in method builtins.sorted}
       48    0.000    0.000    0.175    0.004 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\codegen.py:732(add_llvm_module)
        1    0.000    0.000    0.172    0.172 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\arraymath.py:32(_check_blas)
        1    0.000    0.000    0.172    0.172 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\linalg.py:55(ensure_blas)
        1    0.000    0.000    0.171    0.171 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\scipy\linalg\__init__.py:1(<module>)
      280    0.031    0.000    0.171    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\analysis.py:23(compute_use_defs)
        3    0.000    0.000    0.170    0.057 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\arrayobj.py:4348(codegen)
     4976    0.024    0.000    0.168    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\colorama\win32.py:114(winapi_test)
       27    0.001    0.000    0.164    0.006 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\untyped_passes.py:212(run_pass)
       48    0.004    0.000    0.164    0.003 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\codegen.py:651(_optimize_functions)
       99    0.000    0.000    0.163    0.002 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\ir.py:1527(infer_constant)
   142/99    0.001    0.000    0.163    0.002 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\consts.py:24(infer_constant)
    24816    0.037    0.000    0.163    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\event.py:209(broadcast)
       47    0.002    0.000    0.161    0.003 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:741(lower_binop)
      114    0.000    0.000    0.159    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\errors.py:679(__init__)
       28    0.002    0.000    0.157    0.006 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\interpreter.py:1352(interpret)
10118/10011    0.007    0.000    0.156    0.000 {built-in method builtins.any}
       27    0.000    0.000    0.154    0.006 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\untyped_passes.py:79(run_pass)
   128/92    0.001    0.000    0.154    0.002 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\consts.py:56(_do_infer)
46240/44426    0.018    0.000    0.150    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.148    0.148 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\arrayobj.py:4123(make_array_nditer)
        1    0.000    0.000    0.147    0.147 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\np\arrayobj.py:3488(init_specific)
    10558    0.013    0.000    0.145    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\binding\ffi.py:76(__exit__)
    12408    0.024    0.000    0.143    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\event.py:404(end_event)
     9952    0.007    0.000    0.140    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\colorama\win32.py:115(<genexpr>)
      250    0.000    0.000    0.138    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\postproc.py:42(usedefs)
     1064    0.008    0.000    0.135    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\runtime\context.py:360(_call_incref_decref)
      180    0.003    0.000    0.134    0.001 <frozen importlib._bootstrap_external>:1007(get_code)
     4976    0.131    0.000    0.133    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\colorama\win32.py:108(_winapi_test)
    10558    0.008    0.000    0.131    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\base.py:1246(exit_fn)
   656703    0.096    0.000    0.127    0.000 {built-in method builtins.isinstance}
3393/1179    0.012    0.000    0.125    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\context.py:428(install_registry)
  377/131    0.002    0.000    0.125    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\context.py:415(_load_builtins)
     4976    0.121    0.000    0.122    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\colorama\win32.py:170(GetConsoleMode)
    10558    0.013    0.000    0.122    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\binding\ffi.py:70(__enter__)
    28/27    0.002    0.000    0.121    0.004 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\inline_closurecall.py:80(run)
    42576    0.046    0.000    0.121    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\event.py:243(notify)
2875/1064    0.009    0.000    0.119    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\runtime\context.py:343(get_meminfos)
  103/102    0.000    0.000    0.117    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\inline_closurecall.py:1401(match)
       67    0.002    0.000    0.117    0.002 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\ir.py:111(strformat)
  101/100    0.003    0.000    0.117    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\inline_closurecall.py:1414(_inline_const_arraycall)
    12408    0.024    0.000    0.116    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\event.py:390(start_event)
       51    0.000    0.000    0.111    0.002 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\ir.py:601(infer_constant)
        1    0.000    0.000    0.110    0.110 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\scipy\linalg\_sketches.py:1(<module>)
        1    0.000    0.000    0.109    0.109 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\scipy\sparse\__init__.py:1(<module>)
      181    0.002    0.000    0.107    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\binding\module.py:11(parse_assembly)
      590    0.002    0.000    0.106    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:1511(delvar)
    10558    0.008    0.000    0.106    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\base.py:1243(enter_fn)
      300    0.000    0.000    0.104    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typeinfer.py:1473(resolve_value_type)
      664    0.002    0.000    0.104    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:1567(decref)
      264    0.002    0.000    0.104    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\templates.py:900(_get_target_registry)
      246    0.001    0.000    0.104    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\templates.py:1047(__init__)
      685    0.001    0.000    0.102    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\runtime\context.py:384(decref)
      343    0.001    0.000    0.102    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\types\misc.py:61(literal)
      239    0.001    0.000    0.100    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\templates.py:1093(_init_once)
      377    0.003    0.000    0.100    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typing\context.py:700(load_additional_registries)
  298/239    0.002    0.000    0.096    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\base.py:526(get_function)
133511/133327    0.048    0.000    0.095    0.000 {built-in method builtins.getattr}
    76/75    0.000    0.000    0.095    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\inline_closurecall.py:1425(inline_array)
     8745    0.006    0.000    0.094    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\ir.py:598(list_vars)
        4    0.000    0.000    0.094    0.023 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\lowering.py:288(create_cpython_wrapper)
        4    0.000    0.000    0.094    0.023 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\cpu.py:181(create_cpython_wrapper)
     2852    0.004    0.000    0.094    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\binding\module.py:220(__next__)
    10307    0.024    0.000    0.093    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\instructions.py:13(__init__)
     2812    0.054    0.000    0.092    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\builder.py:967(extract_value)
      170    0.002    0.000    0.092    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\cgutils.py:99(__init__)
      108    0.001    0.000    0.091    0.001 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\rewrites\ir_print.py:11(match)
       28    0.001    0.000    0.089    0.003 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\untyped_passes.py:1725(run_pass)
     2307    0.002    0.000    0.089    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\targetconfig.py:196(values)
     2307    0.017    0.000    0.087    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\targetconfig.py:199(<dictcomp>)
    13903    0.015    0.000    0.086    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\llvmlite\ir\values.py:537(__init__)
8498/7591    0.006    0.000    0.080    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\contextlib.py:132(__enter__)
       27    0.000    0.000    0.079    0.003 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typeinfer.py:1036(build_constraint)
      616    0.001    0.000    0.079    0.000 C:\Users\H.T\anaconda3\envs\py311\Lib\site-packages\numba\core\typeinfer.py:1384(constrain_statement)
