Result 1 B2:
Index, Spine, Page
48, (7, 8), (6, 13)
49, (7, 8), (6, 13)
50, (7, 8), (6, 13)
51, (7, 8), (6, 13)
52, (7, 8), (6, 13)
53, (7, 8), (6, 13)
54, (7, 8), (6, 13)
55, (7, 8), (6, 13)
56, (7, 8), (6, 13)
57, (7, 8), (6, 13)
58, (7, 8), (6, 13)
59, (7, 8), (6, 13)
60, (7, 8), (6, 13)
61, (7, 8), (6, 13)
62, (7, 8), (6, 13)
63, (7, 8), (6, 13)
80, (6, 8), (7, 13)
81, (6, 8), (7, 13)
82, (6, 8), (7, 13)
83, (6, 8), (7, 13)
84, (6, 8), (7, 13)
85, (6, 8), (7, 13)
86, (6, 8), (7, 13)
87, (6, 8), (7, 13)
88, (6, 8), (7, 13)
89, (6, 8), (7, 13)
90, (6, 8), (7, 13)
91, (6, 8), (7, 13)
92, (6, 8), (7, 13)
93, (6, 8), (7, 13)
94, (6, 8), (7, 13)
95, (6, 8), (7, 13)
96, (6, 7), (8, 13)
97, (6, 7), (8, 13)
98, (6, 7), (8, 13)
99, (6, 7), (8, 13)
100, (6, 7), (8, 13)
101, (6, 7), (8, 13)
102, (6, 7), (8, 13)
103, (6, 7), (8, 13)
104, (6, 7), (8, 13)
105, (6, 7), (8, 13)
106, (6, 7), (8, 13)
107, (6, 7), (8, 13)
108, (6, 7), (8, 13)
109, (6, 7), (8, 13)
110, (6, 7), (8, 13)
111, (6, 7), (8, 13)
144, (5, 8), (2, 13)
145, (5, 8), (2, 13)
146, (5, 8), (2, 13)
147, (5, 8), (2, 13)
148, (5, 8), (2, 13)
149, (5, 8), (2, 13)
150, (5, 8), (2, 13)
151, (5, 8), (2, 13)
152, (5, 8), (2, 13)
153, (5, 8), (2, 13)
154, (5, 8), (2, 13)
155, (5, 8), (2, 13)
156, (5, 8), (2, 13)
157, (5, 8), (2, 13)
158, (5, 8), (2, 13)
159, (5, 8), (2, 13)
176, (5, 8), (2, 13)
177, (5, 8), (2, 13)
178, (5, 8), (2, 13)
179, (5, 8), (2, 13)
180, (5, 8), (2, 13)
181, (5, 8), (2, 13)
182, (5, 8), (2, 13)
183, (5, 8), (2, 13)
184, (5, 8), (2, 13)
185, (5, 8), (2, 13)
186, (5, 8), (2, 13)
187, (5, 8), (2, 13)
188, (5, 8), (2, 13)
189, (5, 8), (2, 13)
190, (5, 8), (2, 13)
191, (5, 8), (2, 13)
208, (5, 8), (2, 13)
209, (5, 8), (2, 13)
210, (5, 8), (2, 13)
211, (5, 8), (2, 13)
212, (5, 8), (2, 13)
213, (5, 8), (2, 13)
214, (5, 8), (2, 13)
215, (5, 8), (2, 13)
216, (5, 8), (2, 13)
217, (5, 8), (2, 13)
218, (5, 8), (2, 13)
219, (5, 8), (2, 13)
220, (5, 8), (2, 13)
221, (5, 8), (2, 13)
222, (5, 8), (2, 13)
223, (5, 8), (2, 13)
224, (6, 7), (8, 13)
225, (6, 7), (8, 13)
226, (6, 7), (8, 13)
227, (6, 7), (8, 13)
228, (6, 7), (8, 13)
229, (6, 7), (8, 13)
230, (6, 7), (8, 13)
231, (6, 7), (8, 13)
232, (6, 7), (8, 13)
233, (6, 7), (8, 13)
234, (6, 7), (8, 13)
235, (6, 7), (8, 13)
236, (6, 7), (8, 13)
237, (6, 7), (8, 13)
238, (6, 7), (8, 13)
239, (6, 7), (8, 13)
240, (5, 8), (2, 13)
241, (5, 8), (2, 13)
242, (5, 8), (2, 13)
243, (5, 8), (2, 13)
244, (5, 8), (2, 13)
245, (5, 8), (2, 13)
246, (5, 8), (2, 13)
247, (5, 8), (2, 13)
248, (5, 8), (2, 13)
249, (5, 8), (2, 13)
250, (5, 8), (2, 13)
251, (5, 8), (2, 13)
252, (5, 8), (2, 13)
253, (5, 8), (2, 13)
254, (5, 8), (2, 13)
255, (5, 8), (2, 13)
288, (4, 7), (1, 13)
289, (4, 7), (1, 13)
290, (4, 7), (1, 13)
291, (4, 7), (1, 13)
292, (4, 7), (1, 13)
293, (4, 7), (1, 13)
294, (4, 7), (1, 13)
295, (4, 7), (1, 13)
296, (4, 7), (1, 13)
297, (4, 7), (1, 13)
298, (4, 7), (1, 13)
299, (4, 7), (1, 13)
300, (4, 7), (1, 13)
301, (4, 7), (1, 13)
302, (4, 7), (1, 13)
303, (4, 7), (1, 13)
304, (4, 7), (1, 13)
305, (4, 7), (1, 13)
306, (4, 7), (1, 13)
307, (4, 7), (1, 13)
308, (4, 7), (1, 13)
309, (4, 7), (1, 13)
310, (4, 7), (1, 13)
311, (4, 7), (1, 13)
312, (4, 7), (1, 13)
313, (4, 7), (1, 13)
