Result 1 B2:
Index, Spine, Page
71, (5, 9), (0, 1, 6)
72, (5, 9), (0, 1, 6)
73, (5, 9), (0, 1, 6)
74, (5, 9), (0, 1, 6)
75, (5, 9), (0, 1, 6)
76, (5, 9), (0, 1, 6)
77, (5, 9), (0, 1, 6)
78, (5, 9), (0, 1, 6)
79, (5, 9), (0, 1, 6)
80, (5, 9), (0, 1, 6)
81, (5, 9), (0, 1, 6)
82, (5, 9), (0, 1, 6)
83, (5, 9), (0, 1, 6)
84, (5, 9), (0, 1, 6)
85, (5, 9), (0, 1, 6)
86, (5, 9), (0, 1, 6)
87, (5, 9), (0, 1, 6)
88, (5, 9), (0, 1, 6)
89, (5, 9), (0, 1, 6)
90, (5, 9), (0, 1, 6)
91, (5, 9), (0, 1, 6)
92, (5, 9), (0, 1, 6)
93, (5, 9), (0, 1, 6)
94, (5, 9), (0, 1, 6)
95, (5, 9), (0, 1, 6)
96, (5, 9), (0, 1, 6)
97, (5, 9), (0, 1, 6)
98, (5, 9), (0, 1, 6)
99, (5, 9), (0, 1, 6)
100, (5, 9), (0, 1, 6)
101, (5, 9), (0, 1, 6)
102, (5, 9), (0, 1, 6)
103, (5, 9), (0, 1, 6)
104, (5, 9), (0, 1, 6)
105, (5, 9), (0, 1, 6)
106, (5, 9), (0, 1, 6)
107, (5, 9), (0, 1, 6)
108, (5, 9), (0, 1, 6)
109, (5, 9), (0, 1, 6)
110, (5, 9), (0, 1, 6)
111, (5, 9), (0, 1, 6)
112, (5, 9), (0, 1, 6)
113, (5, 9), (0, 1, 6)
114, (5, 9), (0, 1, 6)
115, (5, 9), (0, 1, 6)
116, (5, 9), (0, 1, 6)
117, (5, 9), (0, 1, 6)
118, (5, 9), (0, 1, 6)
119, (5, 9), (0, 1, 6)
120, (5, 9), (0, 1, 6)
121, (5, 9), (0, 1, 6)
122, (5, 9), (0, 1, 6)
123, (5, 9), (0, 1, 6)
124, (5, 9), (0, 1, 6)
125, (5, 9), (0, 1, 6)
126, (5, 9), (0, 1, 6)
127, (5, 9), (0, 1, 6)
128, (5, 9), (0, 1, 6)
129, (5, 9), (0, 1, 6)
130, (5, 9), (0, 1, 6)
131, (5, 9), (0, 1, 6)
132, (5, 9), (0, 1, 6)
133, (5, 9), (0, 1, 6)
134, (5, 9), (0, 1, 6)
135, (5, 9), (0, 1, 6)
136, (5, 9), (0, 1, 6)
137, (5, 9), (0, 1, 6)
138, (5, 9), (0, 1, 6)
139, (5, 9), (0, 1, 6)
140, (5, 9), (0, 1, 6)
141, (5, 9), (0, 1, 6)
142, (5, 9), (0, 1, 6)
143, (5, 9), (0, 1, 6)
144, (5, 9), (0, 1, 6)
145, (5, 9), (0, 1, 6)
146, (5, 9), (0, 1, 6)
147, (5, 9), (0, 1, 6)
148, (5, 9), (0, 1, 6)
149, (5, 9), (0, 1, 6)
150, (5, 9), (0, 1, 6)
151, (5, 9), (0, 1, 6)
152, (5, 9), (0, 1, 6)
153, (5, 9), (0, 1, 6)
154, (5, 9), (0, 1, 6)
155, (5, 9), (0, 1, 6)
156, (5, 9), (0, 1, 6)
157, (5, 9), (0, 1, 6)
158, (5, 9), (0, 1, 6)
159, (5, 9), (0, 1, 6)
160, (5, 9), (0, 1, 6)
161, (5, 9), (0, 1, 6)
162, (5, 9), (0, 1, 6)
163, (5, 9), (0, 1, 6)
164, (5, 9), (0, 1, 6)
165, (5, 9), (0, 1, 6)
166, (5, 9), (0, 1, 6)
167, (5, 9), (0, 1, 6)
168, (5, 9), (0, 1, 6)
169, (5, 9), (0, 1, 6)
170, (5, 9), (0, 1, 6)
171, (5, 9), (0, 1, 6)
172, (5, 9), (0, 1, 6)
173, (5, 9), (0, 1, 6)
174, (5, 9), (0, 1, 6)
175, (5, 9), (0, 1, 6)
176, (5, 9), (0, 1, 6)
177, (5, 9), (0, 1, 6)
178, (5, 9), (0, 1, 6)
179, (5, 9), (0, 1, 6)
180, (5, 9), (0, 1, 6)
181, (5, 9), (0, 1, 6)
182, (5, 9), (0, 1, 6)
183, (5, 9), (0, 1, 6)
184, (5, 9), (0, 1, 6)
185, (5, 9), (0, 1, 6)
186, (5, 9), (0, 1, 6)
187, (5, 9), (0, 1, 6)
188, (5, 9), (0, 1, 6)
189, (5, 9), (0, 1, 6)
190, (5, 9), (0, 1, 6)
191, (5, 9), (0, 1, 6)
192, (5, 9), (0, 1, 6)
193, (5, 9), (0, 1, 6)
194, (5, 9), (0, 1, 6)
195, (5, 9), (0, 1, 6)
196, (5, 9), (0, 1, 6)
197, (5, 9), (0, 1, 6)
198, (5, 9), (0, 1, 6)
199, (5, 9), (0, 1, 6)
200, (5, 9), (0, 1, 6)
201, (5, 9), (0, 1, 6)
202, (5, 9), (0, 1, 6)
203, (5, 9), (0, 1, 6)
204, (5, 9), (0, 1, 6)
205, (5, 9), (0, 1, 6)
206, (5, 9), (0, 1, 6)
207, (5, 9), (0, 1, 6)
208, (5, 9), (0, 1, 6)
209, (5, 9), (0, 1, 6)
210, (5, 9), (0, 1, 6)
211, (5, 9), (0, 1, 6)
212, (5, 9), (0, 1, 6)
213, (5, 9), (0, 1, 6)
214, (5, 9), (0, 1, 6)
215, (5, 9), (0, 1, 6)
216, (5, 9), (0, 1, 6)
217, (5, 9), (0, 1, 6)
218, (5, 9), (0, 1, 6)
219, (5, 9), (0, 1, 6)
220, (5, 9), (0, 1, 6)
221, (5, 9), (0, 1, 6)
222, (5, 9), (0, 1, 6)
223, (5, 9), (0, 1, 6)
224, (5, 9), (0, 1, 6)
225, (5, 9), (0, 1, 6)
226, (5, 9), (0, 1, 6)
227, (5, 9), (0, 1, 6)
228, (5, 9), (0, 1, 6)
229, (5, 9), (0, 1, 6)
230, (5, 9), (0, 1, 6)
231, (5, 9), (0, 1, 6)
232, (5, 9), (0, 1, 6)
233, (5, 9), (0, 1, 6)
234, (5, 9), (0, 1, 6)
235, (5, 9), (0, 1, 6)
236, (5, 9), (0, 1, 6)
237, (5, 9), (0, 1, 6)
238, (5, 9), (0, 1, 6)
239, (5, 9), (0, 1, 6)
240, (5, 9), (0, 1, 6)
241, (5, 9), (0, 1, 6)
242, (5, 9), (0, 1, 6)
243, (5, 9), (0, 1, 6)
244, (5, 9), (0, 1, 6)
245, (5, 9), (0, 1, 6)
246, (5, 9), (0, 1, 6)
247, (5, 9), (0, 1, 6)
248, (5, 9), (0, 1, 6)
249, (5, 9), (0, 1, 6)
250, (5, 9), (0, 1, 6)
251, (5, 9), (0, 1, 6)
252, (5, 9), (0, 1, 6)
253, (5, 9), (0, 1, 6)
254, (5, 9), (0, 1, 6)
255, (5, 9), (0, 1, 6)
True Count 2: 256
