Result 1 B4:
True Count 1: 0

Result 2 B5:
Index, Spine, Page
60, (7, 9), (0, 2, 12, 14, 16)
61, (7, 9), (0, 2, 12, 14, 16)
62, (7, 9), (0, 2, 12, 14, 16)
63, (7, 9), (0, 2, 12, 14, 16)
64, (6, 11), (0, 1, 12, 13, 16)
65, (6, 11), (0, 1, 12, 13, 16)
66, (6, 11), (0, 1, 12, 13, 16)
67, (6, 11), (0, 1, 12, 13, 16)
68, (6, 11), (0, 1, 12, 13, 16)
69, (6, 11), (0, 1, 12, 13, 16)
70, (6, 11), (0, 1, 12, 13, 16)
71, (6, 11), (0, 1, 12, 13, 16)
72, (6, 11), (0, 1, 12, 13, 16)
73, (6, 11), (0, 1, 12, 13, 16)
74, (6, 11), (0, 1, 12, 13, 16)
75, (6, 11), (0, 1, 12, 13, 16)
76, (6, 11), (0, 1, 12, 13, 16)
77, (6, 11), (0, 1, 12, 13, 16)
78, (6, 11), (0, 1, 12, 13, 16)
79, (6, 11), (0, 1, 12, 13, 16)
80, (7, 10), (0, 1, 12, 13, 16)
81, (7, 10), (0, 1, 12, 13, 16)
82, (7, 10), (0, 1, 12, 13, 16)
83, (7, 10), (0, 1, 12, 13, 16)
84, (7, 10), (0, 1, 12, 13, 16)
85, (7, 10), (0, 1, 12, 13, 16)
86, (7, 10), (0, 1, 12, 13, 16)
87, (7, 10), (0, 1, 12, 13, 16)
88, (7, 10), (0, 1, 12, 13, 16)
89, (7, 10), (0, 1, 12, 13, 16)
90, (7, 10), (0, 1, 12, 13, 16)
91, (7, 10), (0, 1, 12, 13, 16)
92, (7, 10), (0, 1, 12, 13, 16)
93, (7, 10), (0, 1, 12, 13, 16)
94, (7, 10), (0, 1, 12, 13, 16)
95, (7, 10), (0, 1, 12, 13, 16)
96, (6, 11), (0, 1, 12, 13, 16)
97, (6, 11), (0, 1, 12, 13, 16)
98, (6, 11), (0, 1, 12, 13, 16)
99, (6, 11), (0, 1, 12, 13, 16)
100, (6, 11), (0, 1, 12, 13, 16)
101, (6, 11), (0, 1, 12, 13, 16)
102, (6, 11), (0, 1, 12, 13, 16)
103, (6, 11), (0, 1, 12, 13, 16)
104, (6, 11), (0, 1, 12, 13, 16)
105, (6, 11), (0, 1, 12, 13, 16)
106, (6, 11), (0, 1, 12, 13, 16)
107, (6, 11), (0, 1, 12, 13, 16)
108, (6, 11), (0, 1, 12, 13, 16)
109, (6, 11), (0, 1, 12, 13, 16)
110, (6, 11), (0, 1, 12, 13, 16)
111, (6, 11), (0, 1, 12, 13, 16)
112, (7, 8), (1, 2, 13, 14, 16)
113, (7, 8), (1, 2, 13, 14, 16)
114, (7, 8), (1, 2, 13, 14, 16)
115, (7, 8), (1, 2, 13, 14, 16)
116, (7, 8), (1, 2, 13, 14, 16)
117, (7, 8), (1, 2, 13, 14, 16)
118, (7, 8), (1, 2, 13, 14, 16)
119, (7, 8), (1, 2, 13, 14, 16)
120, (7, 8), (1, 2, 13, 14, 16)
121, (7, 8), (1, 2, 13, 14, 16)
122, (7, 8), (1, 2, 13, 14, 16)
123, (7, 8), (1, 2, 13, 14, 16)
124, (7, 8), (1, 2, 13, 14, 16)
125, (7, 8), (1, 2, 13, 14, 16)
126, (7, 8), (1, 2, 13, 14, 16)
127, (7, 8), (1, 2, 13, 14, 16)
128, (6, 11), (0, 1, 12, 13, 16)
129, (6, 11), (0, 1, 12, 13, 16)
130, (6, 11), (0, 1, 12, 13, 16)
131, (6, 11), (0, 1, 12, 13, 16)
132, (6, 11), (0, 1, 12, 13, 16)
133, (6, 11), (0, 1, 12, 13, 16)
134, (6, 11), (0, 1, 12, 13, 16)
135, (6, 11), (0, 1, 12, 13, 16)
136, (6, 11), (0, 1, 12, 13, 16)
137, (6, 11), (0, 1, 12, 13, 16)
138, (6, 11), (0, 1, 12, 13, 16)
139, (6, 11), (0, 1, 12, 13, 16)
140, (6, 11), (0, 1, 12, 13, 16)
141, (6, 11), (0, 1, 12, 13, 16)
142, (6, 11), (0, 1, 12, 13, 16)
143, (6, 11), (0, 1, 12, 13, 16)
144, (7, 10), (0, 1, 12, 13, 16)
145, (7, 10), (0, 1, 12, 13, 16)
146, (7, 10), (0, 1, 12, 13, 16)
147, (7, 10), (0, 1, 12, 13, 16)
148, (7, 10), (0, 1, 12, 13, 16)
149, (7, 10), (0, 1, 12, 13, 16)
150, (7, 10), (0, 1, 12, 13, 16)
151, (7, 10), (0, 1, 12, 13, 16)
152, (7, 10), (0, 1, 12, 13, 16)
153, (7, 10), (0, 1, 12, 13, 16)
154, (7, 10), (0, 1, 12, 13, 16)
155, (7, 10), (0, 1, 12, 13, 16)
156, (7, 10), (0, 1, 12, 13, 16)
157, (7, 10), (0, 1, 12, 13, 16)
158, (7, 10), (0, 1, 12, 13, 16)
159, (7, 10), (0, 1, 12, 13, 16)
160, (6, 11), (0, 1, 12, 13, 16)
161, (6, 11), (0, 1, 12, 13, 16)
162, (6, 11), (0, 1, 12, 13, 16)
163, (6, 11), (0, 1, 12, 13, 16)
164, (6, 11), (0, 1, 12, 13, 16)
165, (6, 11), (0, 1, 12, 13, 16)
166, (6, 11), (0, 1, 12, 13, 16)
167, (6, 11), (0, 1, 12, 13, 16)
168, (6, 11), (0, 1, 12, 13, 16)
169, (6, 11), (0, 1, 12, 13, 16)
170, (6, 11), (0, 1, 12, 13, 16)
171, (6, 11), (0, 1, 12, 13, 16)
172, (6, 11), (0, 1, 12, 13, 16)
173, (6, 11), (0, 1, 12, 13, 16)
174, (6, 11), (0, 1, 12, 13, 16)
175, (6, 11), (0, 1, 12, 13, 16)
176, (7, 9), (0, 2, 12, 14, 16)
177, (7, 9), (0, 2, 12, 14, 16)
178, (7, 9), (0, 2, 12, 14, 16)
179, (7, 9), (0, 2, 12, 14, 16)
180, (7, 9), (0, 2, 12, 14, 16)
181, (7, 9), (0, 2, 12, 14, 16)
182, (7, 9), (0, 2, 12, 14, 16)
183, (7, 9), (0, 2, 12, 14, 16)
184, (7, 9), (0, 2, 12, 14, 16)
185, (7, 9), (0, 2, 12, 14, 16)
186, (7, 9), (0, 2, 12, 14, 16)
187, (7, 9), (0, 2, 12, 14, 16)
188, (7, 9), (0, 2, 12, 14, 16)
189, (7, 9), (0, 2, 12, 14, 16)
190, (7, 9), (0, 2, 12, 14, 16)
191, (7, 9), (0, 2, 12, 14, 16)
192, (6, 11), (0, 1, 12, 13, 16)
193, (6, 11), (0, 1, 12, 13, 16)
194, (6, 11), (0, 1, 12, 13, 16)
195, (6, 11), (0, 1, 12, 13, 16)
196, (6, 11), (0, 1, 12, 13, 16)
197, (6, 11), (0, 1, 12, 13, 16)
198, (6, 11), (0, 1, 12, 13, 16)
199, (6, 11), (0, 1, 12, 13, 16)
200, (6, 11), (0, 1, 12, 13, 16)
201, (6, 11), (0, 1, 12, 13, 16)
202, (6, 11), (0, 1, 12, 13, 16)
203, (6, 11), (0, 1, 12, 13, 16)
204, (6, 11), (0, 1, 12, 13, 16)
205, (6, 11), (0, 1, 12, 13, 16)
206, (6, 11), (0, 1, 12, 13, 16)
207, (6, 11), (0, 1, 12, 13, 16)
208, (7, 10), (0, 1, 12, 13, 16)
209, (7, 10), (0, 1, 12, 13, 16)
210, (7, 10), (0, 1, 12, 13, 16)
211, (7, 10), (0, 1, 12, 13, 16)
212, (7, 10), (0, 1, 12, 13, 16)
213, (7, 10), (0, 1, 12, 13, 16)
214, (7, 10), (0, 1, 12, 13, 16)
215, (7, 10), (0, 1, 12, 13, 16)
216, (7, 10), (0, 1, 12, 13, 16)
217, (7, 10), (0, 1, 12, 13, 16)
218, (7, 10), (0, 1, 12, 13, 16)
219, (7, 10), (0, 1, 12, 13, 16)
220, (7, 10), (0, 1, 12, 13, 16)
221, (7, 10), (0, 1, 12, 13, 16)
222, (7, 10), (0, 1, 12, 13, 16)
223, (7, 10), (0, 1, 12, 13, 16)
224, (6, 11), (0, 1, 12, 13, 16)
225, (6, 11), (0, 1, 12, 13, 16)
226, (6, 11), (0, 1, 12, 13, 16)
227, (6, 11), (0, 1, 12, 13, 16)
228, (6, 11), (0, 1, 12, 13, 16)
229, (6, 11), (0, 1, 12, 13, 16)
230, (6, 11), (0, 1, 12, 13, 16)
231, (6, 11), (0, 1, 12, 13, 16)
232, (6, 11), (0, 1, 12, 13, 16)
233, (6, 11), (0, 1, 12, 13, 16)
234, (6, 11), (0, 1, 12, 13, 16)
235, (6, 11), (0, 1, 12, 13, 16)
236, (6, 11), (0, 1, 12, 13, 16)
237, (6, 11), (0, 1, 12, 13, 16)
238, (6, 11), (0, 1, 12, 13, 16)
239, (6, 11), (0, 1, 12, 13, 16)
240, (2, 7), (8, 9, 12, 13, 16)
241, (2, 7), (8, 9, 12, 13, 16)
242, (2, 7), (8, 9, 12, 13, 16)
243, (2, 7), (8, 9, 12, 13, 16)
244, (2, 7), (8, 9, 12, 13, 16)
245, (2, 7), (8, 9, 12, 13, 16)
246, (2, 7), (8, 9, 12, 13, 16)
247, (2, 7), (8, 9, 12, 13, 16)
248, (2, 7), (8, 9, 12, 13, 16)
249, (2, 7), (8, 9, 12, 13, 16)
250, (2, 7), (8, 9, 12, 13, 16)
251, (2, 7), (8, 9, 12, 13, 16)
252, (2, 7), (8, 9, 12, 13, 16)
253, (2, 7), (8, 9, 12, 13, 16)
254, (2, 7), (8, 9, 12, 13, 16)
255, (2, 7), (8, 9, 12, 13, 16)
256, (6, 11), (0, 1, 12, 13, 16)
257, (6, 11), (0, 1, 12, 13, 16)
258, (6, 11), (0, 1, 12, 13, 16)
259, (6, 11), (0, 1, 12, 13, 16)
260, (6, 11), (0, 1, 12, 13, 16)
261, (6, 11), (0, 1, 12, 13, 16)
262, (6, 11), (0, 1, 12, 13, 16)
263, (6, 11), (0, 1, 12, 13, 16)
264, (6, 11), (0, 1, 12, 13, 16)
265, (6, 11), (0, 1, 12, 13, 16)
266, (6, 11), (0, 1, 12, 13, 16)
267, (6, 11), (0, 1, 12, 13, 16)
268, (6, 11), (0, 1, 12, 13, 16)
269, (6, 11), (0, 1, 12, 13, 16)
270, (6, 11), (0, 1, 12, 13, 16)
271, (6, 11), (0, 1, 12, 13, 16)
272, (5, 10), (0, 3, 12, 15, 16)
273, (5, 10), (0, 3, 12, 15, 16)
274, (5, 10), (0, 3, 12, 15, 16)
275, (5, 10), (0, 3, 12, 15, 16)
276, (5, 10), (0, 3, 12, 15, 16)
277, (5, 10), (0, 3, 12, 15, 16)
278, (5, 10), (0, 3, 12, 15, 16)
279, (5, 10), (0, 3, 12, 15, 16)
280, (5, 10), (0, 3, 12, 15, 16)
281, (5, 10), (0, 3, 12, 15, 16)
282, (5, 10), (0, 3, 12, 15, 16)
283, (5, 10), (0, 3, 12, 15, 16)
284, (5, 10), (0, 3, 12, 15, 16)
285, (5, 10), (0, 3, 12, 15, 16)
286, (5, 10), (0, 3, 12, 15, 16)
287, (5, 10), (0, 3, 12, 15, 16)
288, (6, 11), (0, 1, 12, 13, 16)
289, (6, 11), (0, 1, 12, 13, 16)
290, (6, 11), (0, 1, 12, 13, 16)
291, (6, 11), (0, 1, 12, 13, 16)
292, (6, 11), (0, 1, 12, 13, 16)
293, (6, 11), (0, 1, 12, 13, 16)
294, (6, 11), (0, 1, 12, 13, 16)
295, (6, 11), (0, 1, 12, 13, 16)
296, (6, 11), (0, 1, 12, 13, 16)
297, (6, 11), (0, 1, 12, 13, 16)
298, (6, 11), (0, 1, 12, 13, 16)
299, (6, 11), (0, 1, 12, 13, 16)
300, (6, 11), (0, 1, 12, 13, 16)
301, (6, 11), (0, 1, 12, 13, 16)
302, (6, 11), (0, 1, 12, 13, 16)
303, (6, 11), (0, 1, 12, 13, 16)
304, (6, 9), (0, 3, 12, 15, 16)
305, (6, 9), (0, 3, 12, 15, 16)
306, (6, 9), (0, 3, 12, 15, 16)
307, (6, 9), (0, 3, 12, 15, 16)
308, (6, 9), (0, 3, 12, 15, 16)
309, (6, 9), (0, 3, 12, 15, 16)
310, (6, 9), (0, 3, 12, 15, 16)
311, (6, 9), (0, 3, 12, 15, 16)
312, (6, 9), (0, 3, 12, 15, 16)
313, (6, 9), (0, 3, 12, 15, 16)
314, (6, 9), (0, 3, 12, 15, 16)
315, (6, 9), (0, 3, 12, 15, 16)
316, (6, 9), (0, 3, 12, 15, 16)
317, (6, 9), (0, 3, 12, 15, 16)
318, (6, 9), (0, 3, 12, 15, 16)
319, (6, 9), (0, 3, 12, 15, 16)
320, (6, 11), (0, 1, 12, 13, 16)
321, (6, 11), (0, 1, 12, 13, 16)
322, (6, 11), (0, 1, 12, 13, 16)
323, (6, 11), (0, 1, 12, 13, 16)
324, (6, 11), (0, 1, 12, 13, 16)
325, (6, 11), (0, 1, 12, 13, 16)
326, (6, 11), (0, 1, 12, 13, 16)
327, (6, 11), (0, 1, 12, 13, 16)
328, (6, 11), (0, 1, 12, 13, 16)
329, (6, 11), (0, 1, 12, 13, 16)
330, (6, 11), (0, 1, 12, 13, 16)
331, (6, 11), (0, 1, 12, 13, 16)
332, (6, 11), (0, 1, 12, 13, 16)
333, (6, 11), (0, 1, 12, 13, 16)
334, (6, 11), (0, 1, 12, 13, 16)
335, (6, 11), (0, 1, 12, 13, 16)
336, (5, 10), (0, 3, 12, 15, 16)
337, (5, 10), (0, 3, 12, 15, 16)
338, (5, 10), (0, 3, 12, 15, 16)
339, (5, 10), (0, 3, 12, 15, 16)
340, (5, 10), (0, 3, 12, 15, 16)
341, (5, 10), (0, 3, 12, 15, 16)
342, (5, 10), (0, 3, 12, 15, 16)
343, (5, 10), (0, 3, 12, 15, 16)
344, (5, 10), (0, 3, 12, 15, 16)
345, (5, 10), (0, 3, 12, 15, 16)
346, (5, 10), (0, 3, 12, 15, 16)
347, (5, 10), (0, 3, 12, 15, 16)
348, (5, 10), (0, 3, 12, 15, 16)
349, (5, 10), (0, 3, 12, 15, 16)
350, (5, 10), (0, 3, 12, 15, 16)
351, (5, 10), (0, 3, 12, 15, 16)
352, (6, 11), (0, 1, 12, 13, 16)
353, (6, 11), (0, 1, 12, 13, 16)
354, (6, 11), (0, 1, 12, 13, 16)
355, (6, 11), (0, 1, 12, 13, 16)
356, (6, 11), (0, 1, 12, 13, 16)
357, (6, 11), (0, 1, 12, 13, 16)
358, (6, 11), (0, 1, 12, 13, 16)
359, (6, 11), (0, 1, 12, 13, 16)
360, (6, 11), (0, 1, 12, 13, 16)
361, (6, 11), (0, 1, 12, 13, 16)
362, (6, 11), (0, 1, 12, 13, 16)
363, (6, 11), (0, 1, 12, 13, 16)
364, (6, 11), (0, 1, 12, 13, 16)
365, (6, 11), (0, 1, 12, 13, 16)
366, (6, 11), (0, 1, 12, 13, 16)
367, (6, 11), (0, 1, 12, 13, 16)
368, (6, 8), (1, 3, 13, 15, 16)
369, (6, 8), (1, 3, 13, 15, 16)
370, (6, 8), (1, 3, 13, 15, 16)
371, (6, 8), (1, 3, 13, 15, 16)
372, (6, 8), (1, 3, 13, 15, 16)
373, (6, 8), (1, 3, 13, 15, 16)
374, (6, 8), (1, 3, 13, 15, 16)
375, (6, 8), (1, 3, 13, 15, 16)
376, (6, 8), (1, 3, 13, 15, 16)
377, (6, 8), (1, 3, 13, 15, 16)
378, (6, 8), (1, 3, 13, 15, 16)
379, (6, 8), (1, 3, 13, 15, 16)
380, (6, 8), (1, 3, 13, 15, 16)
381, (6, 8), (1, 3, 13, 15, 16)
382, (6, 8), (1, 3, 13, 15, 16)
383, (6, 8), (1, 3, 13, 15, 16)
384, (6, 11), (0, 1, 12, 13, 16)
385, (6, 11), (0, 1, 12, 13, 16)
386, (6, 11), (0, 1, 12, 13, 16)
387, (6, 11), (0, 1, 12, 13, 16)
388, (6, 11), (0, 1, 12, 13, 16)
389, (6, 11), (0, 1, 12, 13, 16)
390, (6, 11), (0, 1, 12, 13, 16)
391, (6, 11), (0, 1, 12, 13, 16)
392, (6, 11), (0, 1, 12, 13, 16)
393, (6, 11), (0, 1, 12, 13, 16)
394, (6, 11), (0, 1, 12, 13, 16)
395, (6, 11), (0, 1, 12, 13, 16)
396, (6, 11), (0, 1, 12, 13, 16)
397, (6, 11), (0, 1, 12, 13, 16)
398, (6, 11), (0, 1, 12, 13, 16)
399, (6, 11), (0, 1, 12, 13, 16)
400, (5, 10), (0, 3, 12, 15, 16)
401, (5, 10), (0, 3, 12, 15, 16)
402, (5, 10), (0, 3, 12, 15, 16)
403, (5, 10), (0, 3, 12, 15, 16)
404, (5, 10), (0, 3, 12, 15, 16)
405, (5, 10), (0, 3, 12, 15, 16)
406, (5, 10), (0, 3, 12, 15, 16)
407, (5, 10), (0, 3, 12, 15, 16)
408, (5, 10), (0, 3, 12, 15, 16)
409, (5, 10), (0, 3, 12, 15, 16)
410, (5, 10), (0, 3, 12, 15, 16)
411, (5, 10), (0, 3, 12, 15, 16)
412, (5, 10), (0, 3, 12, 15, 16)
413, (5, 10), (0, 3, 12, 15, 16)
414, (5, 10), (0, 3, 12, 15, 16)
415, (5, 10), (0, 3, 12, 15, 16)
416, (6, 11), (0, 1, 12, 13, 16)
417, (6, 11), (0, 1, 12, 13, 16)
418, (6, 11), (0, 1, 12, 13, 16)
419, (6, 11), (0, 1, 12, 13, 16)
420, (6, 11), (0, 1, 12, 13, 16)
421, (6, 11), (0, 1, 12, 13, 16)
422, (6, 11), (0, 1, 12, 13, 16)
423, (6, 11), (0, 1, 12, 13, 16)
424, (6, 11), (0, 1, 12, 13, 16)
425, (6, 11), (0, 1, 12, 13, 16)
426, (6, 11), (0, 1, 12, 13, 16)
427, (6, 11), (0, 1, 12, 13, 16)
428, (6, 11), (0, 1, 12, 13, 16)
429, (6, 11), (0, 1, 12, 13, 16)
430, (6, 11), (0, 1, 12, 13, 16)
431, (6, 11), (0, 1, 12, 13, 16)
432, (6, 9), (0, 3, 12, 15, 16)
433, (6, 9), (0, 3, 12, 15, 16)
434, (6, 9), (0, 3, 12, 15, 16)
435, (6, 9), (0, 3, 12, 15, 16)
436, (6, 9), (0, 3, 12, 15, 16)
437, (6, 9), (0, 3, 12, 15, 16)
438, (6, 9), (0, 3, 12, 15, 16)
439, (6, 9), (0, 3, 12, 15, 16)
440, (6, 9), (0, 3, 12, 15, 16)
441, (6, 9), (0, 3, 12, 15, 16)
442, (6, 9), (0, 3, 12, 15, 16)
443, (6, 9), (0, 3, 12, 15, 16)
444, (6, 9), (0, 3, 12, 15, 16)
445, (6, 9), (0, 3, 12, 15, 16)
446, (6, 9), (0, 3, 12, 15, 16)
447, (6, 9), (0, 3, 12, 15, 16)
448, (6, 11), (0, 1, 12, 13, 16)
449, (6, 11), (0, 1, 12, 13, 16)
450, (6, 11), (0, 1, 12, 13, 16)
451, (6, 11), (0, 1, 12, 13, 16)
452, (6, 11), (0, 1, 12, 13, 16)
453, (6, 11), (0, 1, 12, 13, 16)
454, (6, 11), (0, 1, 12, 13, 16)
455, (6, 11), (0, 1, 12, 13, 16)
456, (6, 11), (0, 1, 12, 13, 16)
457, (6, 11), (0, 1, 12, 13, 16)
458, (6, 11), (0, 1, 12, 13, 16)
459, (6, 11), (0, 1, 12, 13, 16)
460, (6, 11), (0, 1, 12, 13, 16)
461, (6, 11), (0, 1, 12, 13, 16)
462, (6, 11), (0, 1, 12, 13, 16)
463, (6, 11), (0, 1, 12, 13, 16)
464, (5, 10), (0, 3, 12, 15, 16)
465, (5, 10), (0, 3, 12, 15, 16)
466, (5, 10), (0, 3, 12, 15, 16)
467, (5, 10), (0, 3, 12, 15, 16)
468, (5, 10), (0, 3, 12, 15, 16)
469, (5, 10), (0, 3, 12, 15, 16)
470, (5, 10), (0, 3, 12, 15, 16)
471, (5, 10), (0, 3, 12, 15, 16)
472, (5, 10), (0, 3, 12, 15, 16)
473, (5, 10), (0, 3, 12, 15, 16)
474, (5, 10), (0, 3, 12, 15, 16)
475, (5, 10), (0, 3, 12, 15, 16)
476, (5, 10), (0, 3, 12, 15, 16)
477, (5, 10), (0, 3, 12, 15, 16)
478, (5, 10), (0, 3, 12, 15, 16)
479, (5, 10), (0, 3, 12, 15, 16)
480, (6, 11), (0, 1, 12, 13, 16)
481, (6, 11), (0, 1, 12, 13, 16)
482, (6, 11), (0, 1, 12, 13, 16)
483, (6, 11), (0, 1, 12, 13, 16)
484, (6, 11), (0, 1, 12, 13, 16)
485, (6, 11), (0, 1, 12, 13, 16)
486, (6, 11), (0, 1, 12, 13, 16)
487, (6, 11), (0, 1, 12, 13, 16)
488, (6, 11), (0, 1, 12, 13, 16)
489, (6, 11), (0, 1, 12, 13, 16)
490, (6, 11), (0, 1, 12, 13, 16)
491, (6, 11), (0, 1, 12, 13, 16)
492, (6, 11), (0, 1, 12, 13, 16)
493, (6, 11), (0, 1, 12, 13, 16)
494, (6, 11), (0, 1, 12, 13, 16)
495, (6, 11), (0, 1, 12, 13, 16)
496, (3, 6), (8, 9, 12, 13, 16)
497, (3, 6), (8, 9, 12, 13, 16)
498, (3, 6), (8, 9, 12, 13, 16)
499, (3, 6), (8, 9, 12, 13, 16)
500, (3, 6), (8, 9, 12, 13, 16)
501, (3, 6), (8, 9, 12, 13, 16)
502, (3, 6), (8, 9, 12, 13, 16)
503, (3, 6), (8, 9, 12, 13, 16)
504, (3, 6), (8, 9, 12, 13, 16)
505, (3, 6), (8, 9, 12, 13, 16)
506, (3, 6), (8, 9, 12, 13, 16)
507, (3, 6), (8, 9, 12, 13, 16)
508, (3, 6), (8, 9, 12, 13, 16)
509, (3, 6), (8, 9, 12, 13, 16)
510, (3, 6), (8, 9, 12, 13, 16)
511, (3, 6), (8, 9, 12, 13, 16)
512, (7, 10), (0, 1, 12, 13, 16)
513, (7, 10), (0, 1, 12, 13, 16)
514, (7, 10), (0, 1, 12, 13, 16)
515, (7, 10), (0, 1, 12, 13, 16)
516, (7, 10), (0, 1, 12, 13, 16)
517, (7, 10), (0, 1, 12, 13, 16)
518, (7, 10), (0, 1, 12, 13, 16)
519, (7, 10), (0, 1, 12, 13, 16)
520, (7, 10), (0, 1, 12, 13, 16)
521, (7, 10), (0, 1, 12, 13, 16)
522, (7, 10), (0, 1, 12, 13, 16)
523, (7, 10), (0, 1, 12, 13, 16)
524, (7, 10), (0, 1, 12, 13, 16)
525, (7, 10), (0, 1, 12, 13, 16)
526, (7, 10), (0, 1, 12, 13, 16)
527, (7, 10), (0, 1, 12, 13, 16)
528, (7, 10), (0, 1, 12, 13, 16)
529, (7, 10), (0, 1, 12, 13, 16)
530, (7, 10), (0, 1, 12, 13, 16)
531, (7, 10), (0, 1, 12, 13, 16)
532, (7, 10), (0, 1, 12, 13, 16)
533, (7, 10), (0, 1, 12, 13, 16)
534, (7, 10), (0, 1, 12, 13, 16)
535, (7, 10), (0, 1, 12, 13, 16)
536, (7, 10), (0, 1, 12, 13, 16)
537, (7, 10), (0, 1, 12, 13, 16)
538, (7, 10), (0, 1, 12, 13, 16)
539, (7, 10), (0, 1, 12, 13, 16)
540, (7, 10), (0, 1, 12, 13, 16)
541, (7, 10), (0, 1, 12, 13, 16)
542, (7, 10), (0, 1, 12, 13, 16)
543, (7, 10), (0, 1, 12, 13, 16)
544, (5, 11), (0, 2, 12, 14, 16)
545, (5, 11), (0, 2, 12, 14, 16)
546, (5, 11), (0, 2, 12, 14, 16)
547, (5, 11), (0, 2, 12, 14, 16)
548, (5, 11), (0, 2, 12, 14, 16)
549, (5, 11), (0, 2, 12, 14, 16)
550, (5, 11), (0, 2, 12, 14, 16)
551, (5, 11), (0, 2, 12, 14, 16)
552, (5, 11), (0, 2, 12, 14, 16)
553, (5, 11), (0, 2, 12, 14, 16)
554, (5, 11), (0, 2, 12, 14, 16)
555, (5, 11), (0, 2, 12, 14, 16)
556, (5, 11), (0, 2, 12, 14, 16)
557, (5, 11), (0, 2, 12, 14, 16)
558, (5, 11), (0, 2, 12, 14, 16)
559, (5, 11), (0, 2, 12, 14, 16)
560, (7, 9), (0, 2, 12, 14, 16)
561, (7, 9), (0, 2, 12, 14, 16)
562, (7, 9), (0, 2, 12, 14, 16)
563, (7, 9), (0, 2, 12, 14, 16)
564, (7, 9), (0, 2, 12, 14, 16)
565, (7, 9), (0, 2, 12, 14, 16)
566, (7, 9), (0, 2, 12, 14, 16)
567, (7, 9), (0, 2, 12, 14, 16)
568, (7, 9), (0, 2, 12, 14, 16)
569, (7, 9), (0, 2, 12, 14, 16)
570, (7, 9), (0, 2, 12, 14, 16)
571, (7, 9), (0, 2, 12, 14, 16)
572, (7, 9), (0, 2, 12, 14, 16)
573, (7, 9), (0, 2, 12, 14, 16)
574, (7, 9), (0, 2, 12, 14, 16)
575, (7, 9), (0, 2, 12, 14, 16)
576, (7, 10), (0, 1, 12, 13, 16)
577, (7, 10), (0, 1, 12, 13, 16)
578, (7, 10), (0, 1, 12, 13, 16)
579, (7, 10), (0, 1, 12, 13, 16)
