Result 1 B4:
Index, Spine, Page
7, (2, 3), (0, 1, 4, 5)
15, (1, 2), (0, 3, 4, 5)
23, (1, 3), (0, 2, 4, 6)
27, (4, 5), (0, 3, 6, 9)
29, (1, 5), (0, 2, 4, 6)
30, (3, 5), (0, 1, 7, 8)
31, (0, 1), (2, 3, 4, 5)
39, (2, 3), (0, 1, 4, 5)
42, (4, 6), (0, 2, 8, 10)
43, (2, 4), (0, 3, 6, 8)
45, (3, 6), (0, 2, 7, 9)
46, (4, 6), (0, 2, 8, 10)
47, (0, 2), (1, 3, 4, 6)
51, (5, 6), (0, 4, 7, 11)
54, (3, 6), (0, 1, 8, 9)
55, (0, 3), (1, 2, 5, 6)
57, (1, 6), (0, 2, 5, 7)
58, (4, 6), (0, 2, 8, 10)
59, (0, 6), (1, 2, 4, 5)
61, (1, 5), (0, 2, 4, 6)
62, (2, 4), (0, 6, 7, 8)
63, (0, 1), (2, 3, 4, 5)
71, (2, 3), (0, 1, 4, 5)
77, (3, 7), (0, 4, 6, 10)
79, (0, 3), (1, 2, 4, 7)
86, (2, 7), (0, 4, 5, 9)
87, (0, 2), (1, 3, 5, 7)
90, (5, 7), (0, 3, 9, 12)
91, (2, 4), (0, 3, 6, 9)
93, (0, 4), (1, 3, 5, 7)
94, (0, 7), (2, 3, 4, 5)
95, (0, 1), (2, 3, 4, 5)
99, (6, 7), (0, 5, 8, 13)
103, (1, 2), (0, 3, 4, 8)
106, (4, 6), (0, 2, 8, 10)
107, (1, 7), (0, 3, 5, 8)
108, (4, 7), (0, 1, 10, 11)
109, (0, 7), (1, 3, 4, 6)
110, (2, 6), (0, 4, 8, 9)
111, (0, 1), (2, 3, 4, 7)
113, (1, 7), (0, 2, 6, 8)
115, (0, 7), (1, 2, 5, 6)
117, (0, 6), (1, 3, 5, 7)
118, (2, 7), (0, 4, 5, 9)
119, (0, 1), (2, 3, 6, 7)
121, (1, 6), (0, 2, 5, 7)
122, (2, 4), (0, 6, 8, 9)
123, (0, 1), (2, 5, 6, 7)
124, (4, 7), (0, 1, 10, 11)
125, (0, 1), (4, 5, 6, 7)
126, (0, 2), (4, 5, 6, 7)
127, (0, 1), (2, 3, 4, 5)
135, (2, 3), (0, 1, 4, 5)
141, (4, 8), (0, 5, 7, 12)
143, (0, 4), (1, 2, 3, 8)
150, (3, 8), (0, 5, 6, 11)
151, (0, 3), (1, 2, 5, 8)
153, (4, 8), (0, 3, 9, 12)
155, (1, 5), (0, 3, 6, 9)
157, (0, 4), (1, 3, 5, 8)
158, (3, 5), (0, 1, 7, 8)
159, (0, 1), (2, 3, 4, 5)
167, (1, 3), (0, 2, 4, 9)
170, (2, 4), (0, 6, 8, 10)
171, (0, 2), (1, 4, 6, 8)
173, (3, 6), (0, 2, 7, 9)
174, (0, 6), (2, 3, 4, 8)
175, (0, 2), (1, 3, 4, 6)
179, (2, 8), (0, 3, 7, 10)
180, (5, 8), (0, 2, 11, 13)
181, (3, 8), (0, 2, 9, 11)
182, (0, 8), (2, 3, 5, 6)
183, (0, 2), (1, 3, 5, 8)
185, (1, 6), (0, 2, 5, 7)
186, (2, 4), (0, 6, 8, 10)
187, (0, 2), (1, 4, 6, 8)
188, (5, 8), (0, 2, 11, 13)
189, (0, 4), (1, 3, 5, 8)
190, (0, 2), (4, 5, 6, 8)
191, (0, 1), (2, 3, 4, 5)
195, (7, 8), (0, 6, 9, 15)
199, (1, 2), (0, 3, 4, 9)
203, (7, 8), (0, 6, 9, 15)
204, (4, 8), (0, 1, 11, 12)
205, (0, 4), (1, 3, 7, 8)
206, (3, 7), (0, 5, 10, 11)
207, (0, 1), (2, 3, 4, 8)
211, (1, 8), (0, 3, 6, 9)
213, (0, 8), (1, 3, 5, 7)
214, (0, 5), (2, 3, 7, 8)
215, (0, 2), (1, 3, 5, 7)
217, (4, 8), (0, 3, 9, 12)
218, (5, 7), (0, 3, 9, 12)
219, (1, 2), (0, 3, 6, 9)
220, (4, 8), (0, 1, 11, 12)
221, (0, 4), (1, 3, 5, 7)
222, (0, 5), (2, 3, 7, 8)
223, (0, 1), (2, 3, 4, 5)
225, (1, 8), (0, 2, 7, 9)
227, (0, 8), (1, 2, 6, 7)
229, (1, 8), (0, 2, 7, 9)
231, (0, 1), (2, 3, 7, 8)
233, (1, 8), (0, 2, 7, 9)
234, (2, 4), (0, 6, 8, 10)
235, (0, 2), (1, 4, 6, 8)
236, (4, 7), (0, 1, 10, 11)
237, (0, 4), (1, 3, 7, 8)
238, (0, 4), (2, 6, 7, 8)
239, (0, 1), (2, 3, 4, 7)
241, (1, 7), (0, 2, 6, 8)
242, (6, 8), (0, 1, 13, 14)
243, (0, 1), (2, 6, 7, 8)
244, (5, 8), (0, 2, 11, 13)
245, (0, 6), (1, 3, 5, 7)
246, (0, 5), (2, 3, 7, 8)
247, (0, 1), (2, 3, 6, 7)
249, (0, 1), (5, 6, 7, 8)
250, (0, 2), (4, 6, 7, 8)
251, (0, 1), (2, 5, 6, 7)
252, (3, 6), (0, 9, 10, 11)
253, (0, 1), (4, 5, 6, 7)
254, (0, 2), (4, 5, 6, 7)
255, (0, 1), (2, 3, 4, 5)
263, (2, 3), (0, 1, 4, 5)
271, (1, 2), (0, 3, 4, 5)
279, (1, 3), (0, 2, 4, 6)
281, (4, 9), (0, 5, 8, 13)
283, (1, 5), (0, 3, 6, 10)
285, (0, 4), (1, 3, 5, 9)
286, (3, 5), (0, 1, 7, 8)
287, (0, 1), (2, 3, 4, 5)
292, (6, 9), (0, 3, 12, 15)
293, (6, 9), (0, 3, 12, 15)
294, (6, 9), (0, 3, 12, 15)
295, (0, 3), (1, 2, 6, 9)
298, (4, 6), (0, 2, 8, 10)
299, (2, 4), (0, 3, 6, 8)
300, (6, 9), (0, 3, 12, 15)
301, (1, 4), (0, 5, 7, 10)
302, (0, 6), (2, 3, 4, 9)
303, (0, 2), (1, 3, 4, 6)
307, (5, 6), (0, 4, 7, 11)
308, (6, 9), (0, 3, 12, 15)
309, (0, 6), (1, 3, 5, 9)
310, (2, 5), (0, 7, 8, 11)
311, (0, 3), (1, 2, 5, 6)
313, (0, 5), (1, 4, 6, 9)
314, (2, 6), (0, 4, 8, 11)
315, (0, 4), (2, 5, 6, 9)
316, (0, 9), (3, 4, 5, 6)
317, (0, 4), (1, 3, 5, 9)
318, (0, 6), (2, 3, 4, 9)
319, (0, 1), (2, 3, 4, 5)
327, (1, 3), (0, 2, 4, 10)
330, (7, 9), (0, 5, 11, 16)
331, (2, 4), (0, 3, 6, 11)
333, (3, 7), (0, 4, 6, 10)
334, (2, 9), (0, 5, 6, 11)
335, (0, 2), (1, 3, 4, 9)
338, (2, 9), (0, 4, 7, 11)
339, (2, 9), (0, 4, 7, 11)
342, (2, 7), (0, 4, 5, 9)
343, (0, 2), (1, 3, 5, 7)
345, (4, 9), (0, 5, 8, 13)
346, (0, 9), (2, 4, 5, 7)
347, (0, 2), (1, 4, 7, 9)
348, (5, 9), (0, 2, 12, 14)
349, (0, 4), (1, 3, 5, 7)
350, (0, 2), (4, 5, 7, 9)
351, (0, 1), (2, 3, 4, 5)
355, (2, 9), (0, 3, 8, 11)
356, (6, 9), (0, 3, 12, 15)
357, (1, 7), (0, 4, 8, 10)
358, (0, 9), (2, 3, 6, 7)
359, (0, 3), (1, 2, 6, 9)
362, (2, 4), (0, 6, 8, 11)
363, (0, 2), (1, 4, 6, 9)
364, (3, 6), (0, 9, 10, 12)
365, (0, 3), (4, 6, 7, 9)
366, (0, 6), (2, 3, 4, 9)
367, (0, 1), (2, 3, 4, 7)
369, (1, 7), (0, 2, 6, 8)
370, (2, 9), (0, 4, 7, 11)
371, (0, 7), (1, 2, 5, 6)
372, (6, 9), (0, 3, 12, 15)
373, (0, 6), (1, 3, 5, 7)
374, (0, 9), (2, 3, 6, 7)
375, (0, 1), (2, 3, 6, 7)
377, (0, 5), (1, 4, 6, 9)
378, (0, 2), (4, 6, 7, 9)
379, (0, 1), (2, 5, 6, 7)
380, (0, 9), (3, 4, 5, 6)
381, (0, 1), (4, 5, 6, 7)
382, (0, 2), (4, 5, 6, 7)
383, (0, 1), (2, 3, 4, 5)
391, (1, 2), (0, 3, 4, 10)
397, (4, 8), (0, 5, 7, 12)
399, (0, 1), (2, 3, 4, 9)
405, (1, 9), (0, 4, 6, 10)
406, (3, 8), (0, 5, 6, 11)
407, (0, 3), (1, 2, 5, 8)
408, (5, 9), (0, 1, 13, 14)
409, (0, 9), (1, 4, 5, 8)
410, (4, 8), (0, 6, 12, 13)
411, (0, 4), (2, 5, 8, 9)
412, (4, 9), (0, 1, 12, 13)
413, (0, 4), (1, 3, 5, 8)
414, (0, 5), (2, 3, 8, 9)
415, (0, 1), (2, 3, 4, 5)
419, (1, 9), (0, 3, 7, 10)
420, (6, 9), (0, 3, 12, 15)
421, (0, 9), (1, 3, 6, 8)
422, (2, 8), (0, 5, 10, 11)
423, (0, 3), (1, 2, 6, 9)
426, (2, 4), (0, 6, 8, 10)
427, (0, 2), (1, 4, 6, 8)
428, (6, 9), (0, 3, 12, 15)
429, (0, 9), (1, 3, 6, 8)
430, (0, 6), (2, 3, 4, 8)
431, (0, 1), (2, 3, 4, 9)
435, (1, 2), (0, 3, 7, 10)
436, (3, 6), (0, 9, 11, 12)
437, (0, 6), (1, 3, 5, 9)
438, (0, 3), (5, 6, 8, 9)
439, (0, 1), (2, 3, 6, 9)
440, (5, 9), (0, 1, 13, 14)
441, (0, 5), (1, 4, 6, 9)
442, (0, 4), (2, 6, 8, 9)
443, (0, 1), (2, 5, 6, 9)
444, (0, 9), (3, 4, 5, 6)
445, (0, 1), (4, 5, 6, 9)
446, (0, 2), (4, 5, 6, 8)
447, (0, 1), (2, 3, 4, 5)
449, (1, 9), (0, 2, 8, 10)
451, (0, 9), (1, 2, 7, 8)
453, (1, 9), (0, 2, 8, 10)
455, (0, 1), (2, 3, 8, 9)
457, (0, 8), (1, 4, 7, 9)
458, (7, 9), (0, 5, 11, 16)
459, (0, 8), (1, 4, 7, 9)
460, (4, 8), (0, 1, 11, 12)
461, (0, 4), (1, 3, 7, 8)
462, (2, 9), (0, 5, 6, 11)
463, (0, 1), (2, 3, 4, 8)
465, (1, 9), (0, 2, 8, 10)
466, (2, 9), (0, 4, 7, 11)
467, (0, 7), (2, 5, 8, 9)
469, (0, 8), (1, 3, 5, 7)
470, (0, 5), (2, 3, 7, 8)
471, (0, 1), (2, 3, 8, 9)
472, (5, 9), (0, 1, 13, 14)
473, (0, 8), (1, 4, 7, 9)
474, (0, 9), (2, 4, 5, 7)
475, (0, 1), (2, 5, 8, 9)
476, (3, 7), (0, 10, 11, 12)
477, (0, 1), (4, 5, 8, 9)
478, (0, 2), (4, 5, 7, 9)
479, (0, 1), (2, 3, 4, 5)
481, (1, 8), (0, 2, 7, 9)
482, (7, 9), (0, 1, 15, 16)
483, (0, 1), (2, 7, 8, 9)
484, (6, 9), (0, 3, 12, 15)
485, (0, 9), (1, 3, 6, 8)
486, (0, 9), (2, 3, 6, 7)
487, (0, 1), (2, 3, 7, 8)
489, (0, 8), (1, 4, 7, 9)
490, (0, 2), (4, 6, 8, 9)
491, (0, 1), (2, 7, 8, 9)
492, (3, 6), (0, 9, 10, 12)
493, (0, 1), (4, 7, 8, 9)
494, (0, 2), (4, 6, 8, 9)
495, (0, 1), (2, 3, 4, 7)
497, (0, 1), (6, 7, 8, 9)
498, (2, 9), (0, 4, 7, 11)
499, (0, 1), (2, 6, 7, 8)
500, (3, 6), (0, 9, 11, 12)
501, (0, 1), (6, 7, 8, 9)
502, (0, 2), (5, 7, 8, 9)
503, (0, 1), (2, 3, 6, 7)
504, (5, 9), (0, 1, 13, 14)
505, (0, 1), (5, 6, 7, 8)
506, (0, 2), (4, 6, 7, 8)
507, (0, 1), (2, 5, 6, 7)
508, (0, 3), (6, 7, 8, 9)
509, (0, 1), (4, 5, 6, 7)
510, (0, 2), (4, 5, 6, 7)
511, (0, 1), (2, 3, 4, 5)
519, (2, 3), (0, 1, 4, 5)
527, (1, 2), (0, 3, 4, 5)
534, (5, 10), (0, 7, 8, 15)
535, (1, 3), (0, 2, 4, 6)
537, (5, 10), (0, 6, 9, 15)
539, (4, 5), (0, 3, 6, 9)
541, (1, 5), (0, 2, 4, 6)
542, (3, 5), (0, 1, 7, 8)
543, (0, 1), (2, 3, 4, 5)
551, (2, 3), (0, 1, 4, 5)
554, (2, 6), (0, 4, 8, 12)
555, (2, 4), (0, 3, 6, 8)
557, (3, 6), (0, 2, 7, 9)
558, (0, 6), (2, 3, 4, 10)
